SMILES,MIC
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O)CC2)C=C1)[O-],43.36
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1)[O-],23.38
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1)[O-],45.12
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1)[O-],20.62
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC=C4C)N=N3,200.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(C)=CC(C)=C4)N=N3,100.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC(Cl)=C4)N=N3,25.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(Cl)=CC(Cl)=C4)N=N3,25.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(OC)C=C4)N=N3,200.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(C(F)(F)F)=CC=C4)N=N3,100.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(CCCC)C=C4)N=N3,100.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC([N+]([O-])=O)=C4)N=N3,100.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(OC)=C(Cl)C(OC)=C4)N=N3,200.0
O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(Br)C=C4)N=N3,50.0
O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC=C(C=C4)OC)=C(C(C)=CO1)O,32.0
O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC=CC=C4)=C(C(C)=CO1)O,32.0
O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC(OC)=CC=C4)=C(C(C)=CO1)O,32.0
O=C1C(N=NC2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)=C(O)C(C)=CO1,256.0
O=C1C(/N=N/C2=CC=C(OCC3=CN(C4=C5C=CC=CC5=CC=C4)N=N3)C=C2)=C(O)C(C)=CO1,128.0
O=C1C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(Br)C=C4)N=N3)C=C2)=C(O)C(C)=CO1,128.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,32.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=CC=C4)N=N3)C=C2)C=C(OCO5)C5=C1,64.0
OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC=C(C=C5)OC,128.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=C5C=CC=CC5=CC=C4)N=N3)C=C2)C=C(OCO6)C6=C1,256.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C([N+]([O-])=O)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC(Cl)=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(Br)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0
OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC(OC)=CC=C5,128.0
CC(N(N=N1)C2=C(C(C(F)(F)F)=CC(Cl)=C2Cl)C)=C1C3=NN(C4=CC=CC=C4)C=C3C([H])=O,23.0
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)Cl)=O,25.0
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=O,12.0
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4Cl)Cl)Cl)=O,10.0
ClC1=C(C=C(C(C)=C1N2N=NC(C3=NN(C4=NN=CC5=C4C=CC=C5)C=C3C([H])=O)=C2C)C(F)(F)F)Cl,11.0
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=O,26.0
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)[N+]([O-])=O)=O,25.0
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=CC=C4)=C2C)=C(C(C(F)(F)F)=C1)C)[H],15.0
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],28.0
[H]C1=C(C(N2N=NC(C3=NN(C4=NN=CC5=C4C=CC=C5)C=C3C([H])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],14.0
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=C2C)=C(C(C(F)(F)F)=C1)C)[H],12.0
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=C(C=C4)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],26.0
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=O,6.25
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C(Cl)=C4)N=N3)C(OC)=C2)C(O)=C1,100.0
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)C(OC)=C2)C(O)=C1,12.5
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=CC=C4Cl)=O,12.5
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4)Cl)=O,100.0
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=C2)OC)=O,100.0
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C(Cl)=C4)F)=C2)OC)=O,100.0
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)=C2)C(O)=C1,100.0
COC1=CC(OC)=C(C(O)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=CC=C4Cl)=C2)OC)=O,25.0
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(O)=C1,100.0
COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C=C5Cl)N=N4)C(OC)=C3)OC2=C1,50.0
COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C(Cl)=C5)N=N4)C(OC)=C3)OC2=C1,100.0
COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C=C5F)N=N4)C(OC)=C3)OC2=C1,100.0
COC1=CC(OC)=C2C(C=C(OC2=C1)C3=CC=C(C(OC)=C3)OCC4=CN(N=N4)C5=CC=CC=C5Cl)=O,50.0
COC1=CC(OC)=C2C(C=C(OC2=C1)C3=CC=C(C(OC)=C3)OCC4=CN(N=N4)C5=CC=C(C=C5)Cl)=O,100.0
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=CC=C5)NC1=O,49.98
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(Cl)C=CC=C5)NC1=O,91.92
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(Cl)=CC=C5)NC1=O,45.96
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(Cl)C=C5)NC1=O,45.96
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C([N+]([O-])=O)C=CC=C5)NC1=O,90.52
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC([N+]([O-])=O)=CC=C5)NC1=O,45.26
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C([N+]([O-])=O)C=C5)NC1=O,22.63
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC=C5)NC1=O,97.12
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC(C)=C5)NC1=O,93.8
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C)=C(C)C=C5)NC1=O,46.9
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(F)C=C5)NC1=O,47.68
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C(F)(F)F)=CC=C5)NC1=O,85.2
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC5=CC=CC=C5)NC1=O,96.96
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC(OCC)=O)NC1=O,24.28
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(F)C=C(F)C(F)=C5)NC1=O,44.46
O=C(N1)/C(SC1=O)=C\C2=CN(CC3=CN(C4=C(C=C(C=C4Br)Br)Br)N=N3)C5=CC=CC=C25,31.68
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC([N+]([O-])=O)=C5)NC1=O,87.52
CCOC1=CC=C2N3C(SC2=C1)=NC(C4=CC=CC=C4)=C3CO(C5=CN(CC6=CC=CC(F)=C6)N=N5)C,128.0
S=C1NN=C(C2CC2)N1C1=CC=C(Cl)C=C1,125.0
S=C1NN=C(C2CCCCC2)N1C1=CC=C(Cl)C=C1,125.0
S=C1N(CN2CCCC2)N=C(C3CC3)N1C4=CC=C(Cl)C=C4,250.0
S=C1N(CN2CCCCC2)N=C(C3CC3)N1C4=CC=C(Cl)C=C4,250.0
S=C1N(CN2CCN(C3=CC=CC=C3)CC2)N=C(C4CC4)N1C5=CC=C(Cl)C=C5,500.0
S=C1N(CN2CCCC2)N=C(C3CCCC3)N1C4=CC=C(Cl)C=C4Cl,500.0
S=C1N(CN2CCCCC2)N=C(C3CCCC3)N1C4=CC=C(Cl)C=C4Cl,500.0
S=C1N(CN2CCN(CCO)CC2)N=C(C3CCCC3)N1C4=CC=C(Cl)C=C4Cl,1000.0
S=C1N(CN2CCN(C3=CC=CC=C3)CC2)N=C(C4CCCC4)N1C5=CC=C(Cl)C=C5Cl,250.0
S=C1N(CN2CCNCC2)N=C(C3CCCCC3)N1C4=CC=C(Cl)C=C4,125.0
S=C1N(CN2CCCC2)N=C(C2=CC=CN=C2)N1C1=CC=CC=C1,500.0
S=C1N(CN2CCCCC2)N=C(C3=CC=CN=C3)N1C4=CC=CC=C4,500.0
S=C1N(CN2CCN(C3=CC=CC=C3)CC2)N=C(C4=CC=CN=C4)N1C5=CC=CC=C5,500.0
O=[N+]([O-])C1=CC=C(CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O)C=C1[H],4.0
[H]C1=CC=C(C=C1[N+]([O-])=O)CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O,4.0
ClC1=CC=C(CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O)C=C1[H],4.0
[H]C1=CC=C(CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O)C=C1Cl,8.0
BrC1=CC=C(CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O)C=C1[H],4.0
[H]C1=CC=C(C=C1[H])CN2C=C(N=N2)COC3=CC4=C(C(C)=C3)C=CC(O4)=O,16.0
[H]C1=CC(CN2C=C(N=N2)COC(C(C=CC=C3)=C3O4)=CC4=O)=CC=C1[N+]([O-])=O,4.0
O=C1OC2=C(C=CC=C2)C(OCC(N=N3)=CN3CC4=CC=C([H])C([N+]([O-])=O)=C4)=C1,4.0
O=C1OC2=C(C=CC=C2)C(OCC(N=N3)=CN3CC4=CC=C(Cl)C([H])=C4)=C1,16.0
O=C1OC2=C(C=CC=C2)C(OCC(N=N3)=CN3CC4=CC=C([H])C(Cl)=C4)=C1,32.0
O=C1OC2=C(C=CC=C2)C(OCC(N=N3)=CN3CC4=CC=C(Br)C([H])=C4)=C1,16.0
SC1=NN=C(N1/N=C/C2=CC=C(Br)C=C2)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC=C(Cl)C=C2)C3=NC=CN=C3,50.0
SC1=NN=C(N1/N=C/C2=CC=C(C)C=C2)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC=C(OC)C(OC)=C2)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC(OC)=C(OC)C=C2OC)C3=NC=CN=C3,6.25
SC1=NN=C(N1/N=C/C2=CC(OC)=C(OC)C(OC)=C2)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC=CC=C2OC)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC=CC=C2O)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C2=CC=C(O)C=C2)C3=NC=CN=C3,0.78
SC1=NN=C(N1/N=C/C2=CC=CC(O)=C2)C3=NC=CN=C3,50.0
SC1=NN=C(N1/N=C/C2=CC=C(O)C(O)=C2)C3=NC=CN=C3,25.0
SC1=NN=C(N1/N=C/C=C/C2=CC=CC=C2)C3=NC=CN=C3,50.0
O=C(CNN1C(=O)CSC1C1=CC=C(F)C=C1)NN1C(C2=CC=NC=C2)=NNC1S,12.5
O=C(CNN1C(=O)CS[C@H]1C1=CC=C(F)C=C1)NN1C(C2=CC=C(Cl)C=C2)=NN[C@@H]1S,12.5
C[C@@H]1SC(C2=CC=C(Br)C=C2)C(NCC(=O)NN2C(C3=CC=C(Cl)C=C3)=NN[C@@H]2S)C1=O,12.5
O=C(CNN1C(=O)CSC1C1=CC=CC=C1Cl)NN1C(C2=CC=NC=C2)=NNC1S,6.25
O=C(O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,3.125
O=C(CNN1C(=O)CSC1C1=C(Cl)C=CC=C1)NN1C(C2=CC=C([N+](=O)[O-])C=C2)=NN[C@@H]1S,6.25
O=C1C(C(O)=O)=CN(C2=NC(N3C/C(C(C3)CN)=N\OC)=C(C=C12)F)C4CC4,25.0
S[C@@H]1N(NC(CNN2C(SCC2=O)C3=C(Cl)C=CC=C3)=O)C(C4=CC=C(Cl)C=C4)=NN1,12.5
C[C@H]1COC2=C3C(=CC(F)=C2N2CCN(C)CC2)C(=O)C(C(=O)O)=CN31,6.25
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1[H],125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C(O)C([H])=C1[H],125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C(O)=C1[H],125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C(OC)C([H])=C1[H],125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1OC,125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1Cl,125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1F,125.0
[H]C1=CC(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)=C([H])C([H])=C1C,125.0
[H]C1=C([H])C(O)=C(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)C=C1Cl,72.5
[H]C1=C([H])C(O)=C(/C=N/N2C(=S)N([H])N=C2CC2=C(C)N([H])C3=CC=C(F)C=C32)C=C1OC,125.0
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC)=C(O)C=C2)C1=S,125.0
[H]N1N=C(CC2=C(C)N([H])C3=CC=C(F)C=C32)N(/N=C/C2=CC(OC=O)=C(OC=O)C=C2)C1=S,125.0
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC=C4)=C3,3.9
O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC(O)=C4)=C3,3.9
O=C1C=C(CN2N=NC(C(C)(C)C)=C2)C3=C(O1)C=C(O)C=C3,256.0
O=C1C=C(C2=C(C=C(C=C2)O)O1)CN3N=NC(CCCCCCCC)=C3,256.0
O=C1C=C(CN2N=NC(C3=CC=C(Br)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,64.0
O=C1C=C(CN2N=NC(C3=CC=C(CCCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(C3=CC=C(C4CCC(CCC)CC4)C=C3)=C2)C5=C(O1)C=C(O)C=C5,256.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(C)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,128.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,64.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=C(Cl)C=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,64.0
O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C([N+]([O-])=O)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CSC(N3CCOCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,256.0
O=C1C=C(CN2N=NC(CSC(N3CCNCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,64.0
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,25.088
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,25.1199
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,24.95281
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.079
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,25.201
O=C(N1CCC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],24.82293
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,24.95281
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4.C,25.23087
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,25.1199
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.1118
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,25.11768
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],25.17312
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,25.0108
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,25.02468
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,12.5229
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.172
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,24.934
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C#CC#CC#[NH4],12.49274
O=C(NCC[NH3+])C(N=N1)=CN1C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2,16.0
O=C(NCC[NH3+])C(N=N1)=CN1C2=CC=C(OCCCCCCC)C=C2,8.0
O=C(NCC[NH3+])C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1,2.0
O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1,8.0
O=C(NCCNC(N)=[NH2+])C1=CN(C2=CC=C(OCCCCCCC)C=C2)N=N1,8.0
O=C(NCCNC(N)=[NH2+])C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1,4.0
C/C(C1=CN(CC2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],4.0
C/C(C1=CN(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],2.0
C/C(C1=CN(C2=CC=C(OCCCCCCC)C=C2)N=N1)=N\NC(N)=[NH2+],8.0
C/C(C1=CN(C(C=C2)=CC=C2OCC3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)N=N1)=N\NC(N)=[NH2+],0.5
FC(C=C(N1N=NC(COC2=CC=CC=C2)=C1)C=C3)=C3N4CCOCC4,50.0
FC(C=C(N1N=NC(COC2=CC=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,50.0
FC(C=C(N1N=NC(COC2=CC(Cl)=CC(Cl)=C2)=C1)C=C3)=C3N4CCOCC4,12.5
FC(C=C(N1N=NC(COC2=CC=C(Br)C=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(COC2=CC=CC=C2F)=C1)C=C3)=C3N4CCOCC4,6.25
FC(C=C(N1N=NC(COC2=CC=C(F)C=C2)=C1)C=C3)=C3N4CCOCC4,3.12
FC(C=C(N1N=NC(COC2=CC=CC(C(F)(F)F)=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(COC2=CC=CC([N+]([O-])=O)=C2)=C1)C=C3)=C3N4CCOCC4,25.0
FC(C=C(N1N=NC(CN2C(CSC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(CN2CCS(C3=C2C=CC=C3)(=O)=O)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(CN2C(C=CC=C3)=C3SC4=C2C=CC=C4)=C1)C=C5)=C5N6CCOCC6,25.0
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3S2)=C1)C=C4)=C4N5CCOCC5,50.0
FC(C=C(N1N=NC(COC(C2=CC(C=CC=C3)=C3N2)=O)=C1)C=C4)=C4N5CCOCC5,3.12
FC(C=C(N1N=NC(COC2=CC=CC3=C2N=CC=C3)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(CN2C(COC3=C2C=CC(Br)=C3)=O)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(COC2=CC=C(C(C)=CC(O3)=O)C3=C2)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(COC2=CC(OC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,25.0
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3O2)=C1)C=C4)=C4N5CCOCC5,6.25
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=CC=C5)NC1=O,24.99
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(Cl)C=CC=C5)NC1=O,45.96
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(Cl)=CC=C5)NC1=O,45.96
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(Cl)C=C5)NC1=O,22.98
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C([N+]([O-])=O)C=CC=C5)NC1=O,22.63
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC([N+]([O-])=O)=CC=C5)NC1=O,45.26
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C([N+]([O-])=O)C=C5)NC1=O,22.63
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC=C5)NC1=O,48.56
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC(C)=C5)NC1=O,46.9
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C)=C(C)C=C5)NC1=O,23.45
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(F)C=C5)NC1=O,23.84
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C(F)(F)F)=CC=C5)NC1=O,21.3
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC5=CC=CC=C5)NC1=O,48.44
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC(OCC)=O)NC1=O,24.28
