step,mean_reward,valid_rate
4373,0.470283,0.835938
4374,0.470187,0.781250
4375,0.470283,0.789062
4376,0.470283,0.804688
4377,0.470283,0.734375
4378,0.468798,0.710938
4379,0.470283,0.757812
4380,0.470190,0.804688
4381,0.470283,0.789062
4382,0.470283,0.687500
4383,0.470283,0.765625
4384,0.470283,0.757812
4385,0.470283,0.765625
4386,0.470283,0.757812
4387,0.470283,0.773438
4388,0.470062,0.695312
4389,0.470283,0.796875
4390,0.469891,0.773438
4391,0.470283,0.664062
4392,0.470283,0.789062
4393,0.470283,0.750000
4394,0.470232,0.765625
4395,0.470228,0.703125
4396,0.470283,0.781250
4397,0.470283,0.765625
4398,0.470231,0.742188
4399,0.470283,0.781250
4400,0.470283,0.750000
4401,0.470283,0.742188
4402,0.470283,0.757812
4403,0.470283,0.765625
4404,0.466785,0.664062
4405,0.470283,0.804688
4406,0.470283,0.734375
4407,0.470283,0.742188
4408,0.470283,0.710938
4409,0.470283,0.757812
4410,0.470283,0.742188
4411,0.470283,0.679688
4412,0.470283,0.765625
4413,0.470283,0.773438
4414,0.470283,0.703125
4415,0.470283,0.781250
4416,0.470283,0.765625
4417,0.470283,0.781250
4418,0.470232,0.757812
4419,0.470283,0.820312
4420,0.470233,0.781250
4421,0.470241,0.812500
4422,0.470283,0.796875
4423,0.470283,0.765625
4424,0.470274,0.812500
4425,0.470283,0.789062
4426,0.470283,0.843750
4427,0.470283,0.773438
4428,0.470283,0.812500
4429,0.470283,0.796875
4430,0.470283,0.867188
4431,0.470283,0.851562
4432,0.470283,0.796875
4433,0.469903,0.796875
4434,0.470283,0.796875
4435,0.470283,0.859375
4436,0.470283,0.882812
4437,0.470283,0.804688
4438,0.469080,0.843750
4439,0.470282,0.867188
4440,0.470235,0.812500
4441,0.470283,0.812500
4442,0.470283,0.820312
4443,0.470283,0.875000
4444,0.470283,0.820312
4445,0.470283,0.859375
4446,0.468417,0.773438
4447,0.470283,0.828125
4448,0.470283,0.804688
4449,0.469354,0.859375
4450,0.470283,0.812500
4451,0.470283,0.812500
4452,0.470283,0.867188
4453,0.470283,0.882812
4454,0.469098,0.890625
4455,0.470198,0.882812
4456,0.470283,0.906250
4457,0.470085,0.859375
4458,0.470283,0.851562
4459,0.470283,0.875000
4460,0.470283,0.867188
4461,0.470121,0.945312
4462,0.469962,0.859375
4463,0.470283,0.843750
4464,0.470191,0.851562
4465,0.470239,0.875000
4466,0.470283,0.781250
4467,0.468402,0.835938
4468,0.470283,0.859375
4469,0.470283,0.867188
4470,0.470283,0.851562
4471,0.470283,0.898438
4472,0.470111,0.890625
4473,0.469087,0.882812
4474,0.470148,0.843750
4475,0.470238,0.859375
4476,0.470283,0.875000
4477,0.470283,0.851562
4478,0.470283,0.820312
4479,0.470283,0.851562
4480,0.469008,0.828125
4481,0.470283,0.828125
4482,0.470283,0.781250
4483,0.470283,0.851562
4484,0.470283,0.882812
4485,0.470283,0.835938
4486,0.470283,0.804688
4487,0.470283,0.882812
4488,0.470237,0.843750
4489,0.470283,0.828125
4490,0.470236,0.828125
4491,0.469066,0.867188
4492,0.470283,0.843750
4493,0.470283,0.820312
4494,0.469781,0.851562
4495,0.470283,0.796875
4496,0.470283,0.867188
4497,0.470283,0.804688
4498,0.470283,0.828125
4499,0.466936,0.820312
4500,0.470059,0.859375
4501,0.468428,0.843750
4502,0.470235,0.804688
4503,0.470283,0.812500
4504,0.470283,0.835938
4505,0.468881,0.835938
4506,0.470283,0.867188
4507,0.470178,0.742188
4508,0.470238,0.765625
4509,0.470283,0.750000
4510,0.470283,0.820312
4511,0.470192,0.859375
4512,0.470283,0.812500
4513,0.469086,0.773438
4514,0.470283,0.804688
4515,0.470283,0.875000
4516,0.470283,0.835938
4517,0.470283,0.828125
4518,0.470283,0.812500
4519,0.470283,0.828125
4520,0.470192,0.859375
4521,0.470283,0.843750
4522,0.470283,0.843750
4523,0.470381,0.820312
4524,0.470283,0.835938
4525,0.470283,0.843750
4526,0.470283,0.828125
4527,0.470283,0.882812
4528,0.470275,0.867188
4529,0.469412,0.835938
4530,0.470283,0.898438
4531,0.470283,0.906250
4532,0.470283,0.882812
4533,0.470283,0.828125
4534,0.470283,0.906250
4535,0.470282,0.929688
4536,0.470283,0.882812
4537,0.470200,0.890625
4538,0.470196,0.867188
4539,0.470201,0.921875
4540,0.470283,0.898438
4541,0.470246,0.929688
4542,0.470283,0.914062
4543,0.469954,0.921875
4544,0.470240,0.906250
4545,0.469886,0.867188
4546,0.470283,0.875000
4547,0.469943,0.890625
4548,0.470283,0.867188
4549,0.467841,0.890625
4550,0.470283,0.906250
4551,0.470283,0.898438
4552,0.470283,0.765625
4553,0.470236,0.820312
4554,0.470283,0.859375
4555,0.470283,0.812500
4556,0.470282,0.812500
4557,0.470283,0.843750
4558,0.470190,0.812500
4559,0.470283,0.804688
4560,0.470283,0.796875
4561,0.470180,0.757812
4562,0.469956,0.843750
4563,0.470188,0.789062
4564,0.470237,0.843750
4565,0.468592,0.789062
4566,0.470231,0.750000
4567,0.469323,0.757812
4568,0.470283,0.718750
4569,0.470283,0.875000
4570,0.470283,0.796875
4571,0.468054,0.820312
4572,0.470238,0.757812
4573,0.468876,0.750000
4574,0.470282,0.718750
4575,0.470283,0.789062
4576,0.470283,0.734375
4577,0.470283,0.796875
4578,0.469875,0.742188
4579,0.470283,0.812500
4580,0.468514,0.804688
4581,0.470283,0.781250
4582,0.470283,0.750000
4583,0.470283,0.757812
4584,0.470283,0.789062
4585,0.470283,0.781250
4586,0.470283,0.789062
4587,0.470283,0.851562
4588,0.470283,0.789062
4589,0.470283,0.820312
4590,0.470283,0.867188
4591,0.470283,0.859375
4592,0.470283,0.734375
4593,0.470237,0.843750
4594,0.469956,0.843750
4595,0.470283,0.804688
4596,0.470283,0.820312
4597,0.469864,0.820312
4598,0.470138,0.804688
4599,0.470283,0.828125
4600,0.470283,0.882812
4601,0.470283,0.898438
4602,0.469573,0.890625
4603,0.470283,0.851562
4604,0.470283,0.789062
4605,0.470283,0.804688
4606,0.470283,0.875000
4607,0.470283,0.828125
4608,0.470283,0.882812
4609,0.470283,0.859375
4610,0.468032,0.867188
4611,0.470283,0.773438
4612,0.470283,0.875000
4613,0.470283,0.750000
4614,0.470203,0.835938
4615,0.470282,0.828125
4616,0.470283,0.726562
4617,0.470190,0.851562
4618,0.470237,0.843750
4619,0.470283,0.796875
4620,0.470283,0.796875
4621,0.470283,0.734375
4622,0.470283,0.835938
4623,0.470283,0.750000
4624,0.470282,0.757812
4625,0.470283,0.828125
4626,0.470283,0.835938
4627,0.470283,0.828125
4628,0.470283,0.835938
4629,0.470283,0.796875
4630,0.470283,0.906250
4631,0.470283,0.875000
4632,0.470275,0.851562
4633,0.470283,0.789062
4634,0.470283,0.835938
4635,0.470283,0.859375
4636,0.470283,0.882812
4637,0.470274,0.835938
4638,0.470283,0.859375
4639,0.470191,0.890625
4640,0.470193,0.867188
4641,0.470283,0.906250
4642,0.470274,0.820312
4643,0.470193,0.867188
4644,0.468361,0.851562
4645,0.470283,0.843750
4646,0.470283,0.859375
4647,0.470283,0.843750
4648,0.468341,0.906250
4649,0.470283,0.882812
4650,0.470283,0.859375
4651,0.470283,0.859375
4652,0.470283,0.898438
4653,0.470283,0.890625
4654,0.470283,0.843750
4655,0.469319,0.828125
4656,0.470283,0.937500
4657,0.468931,0.867188
4658,0.470283,0.921875
4659,0.470194,0.843750
4660,0.470283,0.890625
4661,0.470283,0.835938
4662,0.469954,0.921875
4663,0.470283,0.859375
4664,0.470283,0.882812
4665,0.470283,0.882812
4666,0.469473,0.898438
4667,0.468837,0.851562
4668,0.470283,0.820312
4669,0.468108,0.859375
4670,0.470283,0.859375
4671,0.470283,0.843750
4672,0.470283,0.898438
4673,0.470283,0.859375
4674,0.470283,0.820312
4675,0.470283,0.859375
4676,0.470283,0.906250
4677,0.470283,0.867188
4678,0.470283,0.906250
4679,0.470283,0.906250
4680,0.469782,0.890625
4681,0.470283,0.843750
4682,0.470283,0.937500
4683,0.469138,0.921875
4684,0.470158,0.937500
4685,0.470160,0.921875
4686,0.470283,0.898438
4687,0.470283,0.929688
4688,0.470283,0.867188
4689,0.470282,0.859375
4690,0.469895,0.906250
4691,0.470181,0.890625
4692,0.469862,0.898438
4693,0.469150,0.898438
4694,0.470283,0.898438
4695,0.470283,0.929688
4696,0.470283,0.882812
4697,0.470283,0.851562
4698,0.470283,0.859375
4699,0.470283,0.890625
4700,0.470283,0.914062
4701,0.470283,0.859375
4702,0.470239,0.882812
4703,0.470283,0.914062
4704,0.470283,0.906250
4705,0.470238,0.859375
4706,0.470283,0.914062
4707,0.470283,0.828125
4708,0.470283,0.843750
4709,0.470283,0.906250
4710,0.470239,0.890625
4711,0.470191,0.843750
4712,0.470283,0.859375
4713,0.470196,0.898438
4714,0.470283,0.921875
4715,0.470242,0.937500
4716,0.470283,0.867188
4717,0.470283,0.882812
4718,0.470200,0.937500
4719,0.470283,0.937500
4720,0.470283,0.882812
4721,0.470283,0.875000
4722,0.470283,0.867188
4723,0.470282,0.906250
4724,0.470282,0.875000
4725,0.470283,0.890625
4726,0.470283,0.898438
4727,0.470282,0.898438
4728,0.470239,0.882812
4729,0.470246,0.945312
4730,0.470283,0.867188
4731,0.470283,0.820312
4732,0.470283,0.882812
4733,0.470283,0.921875
4734,0.470283,0.906250
4735,0.470283,0.890625
4736,0.470283,0.890625
4737,0.468726,0.875000
4738,0.470283,0.898438
4739,0.470239,0.890625
4740,0.470122,0.898438
4741,0.470239,0.890625
4742,0.469086,0.882812
4743,0.470283,0.882812
4744,0.470283,0.890625
4745,0.470283,0.882812
4746,0.470282,0.914062
4747,0.470278,0.843750
4748,0.470239,0.882812
4749,0.470283,0.843750
4750,0.470282,0.851562
4751,0.470282,0.882812
4752,0.470283,0.898438
4753,0.470283,0.859375
4754,0.470283,0.867188
4755,0.470240,0.906250
4756,0.470283,0.906250
4757,0.469087,0.882812
4758,0.470283,0.835938
4759,0.470239,0.875000
4760,0.470283,0.921875
4761,0.470188,0.820312
4762,0.470283,0.851562
4763,0.470283,0.859375
4764,0.470283,0.859375
4765,0.470283,0.859375
4766,0.469108,0.898438
4767,0.465880,0.812500
4768,0.470283,0.843750
4769,0.470283,0.789062
4770,0.470283,0.828125
4771,0.470283,0.789062
4772,0.470283,0.820312
4773,0.469146,0.789062
4774,0.470283,0.789062
4775,0.470283,0.757812
4776,0.470283,0.718750
4777,0.470283,0.718750
4778,0.468777,0.703125
4779,0.470283,0.671875
4780,0.470283,0.742188
4781,0.470174,0.718750
4782,0.469292,0.734375
4783,0.470283,0.726562
4784,0.470283,0.757812
4785,0.470283,0.757812
4786,0.470174,0.687500
4787,0.470283,0.757812
4788,0.470283,0.757812
4789,0.470283,0.734375
4790,0.470182,0.742188
4791,0.470283,0.742188
4792,0.470237,0.843750
4793,0.470283,0.820312
4794,0.470283,0.781250
4795,0.469388,0.804688
4796,0.469820,0.742188
4797,0.470283,0.781250
4798,0.470283,0.789062
4799,0.470283,0.757812
4800,0.470283,0.718750
4801,0.470283,0.812500
4802,0.470283,0.867188
4803,0.470283,0.796875
4804,0.470283,0.750000
4805,0.470235,0.812500
4806,0.470283,0.757812
4807,0.470283,0.796875
4808,0.470283,0.781250
4809,0.470283,0.843750
4810,0.470283,0.828125
4811,0.470283,0.859375
4812,0.470283,0.835938
4813,0.469852,0.742188
4814,0.470283,0.734375
4815,0.470283,0.812500
4816,0.470283,0.789062
4817,0.470283,0.734375
4818,0.470283,0.773438
4819,0.470283,0.781250
4820,0.470201,0.812500
4821,0.470283,0.859375
4822,0.468815,0.750000
4823,0.470283,0.781250
4824,0.470180,0.757812
4825,0.470122,0.710938
4826,0.468740,0.765625
4827,0.468984,0.703125
4828,0.468654,0.703125
4829,0.470282,0.593750
4830,0.470283,0.617188
4831,0.470283,0.601562
4832,0.470283,0.632812
4833,0.470283,0.515625
4834,0.470283,0.570312
4835,0.470283,0.562500
4836,0.470283,0.648438
4837,0.470283,0.601562
4838,0.470283,0.601562
4839,0.470283,0.554688
4840,0.470283,0.632812
4841,0.470283,0.648438
4842,0.470283,0.664062
4843,0.470282,0.640625
4844,0.470283,0.625000
4845,0.470283,0.710938
4846,0.470283,0.757812
4847,0.470283,0.664062
4848,0.470228,0.710938
4849,0.470229,0.718750
4850,0.470283,0.812500
4851,0.470283,0.742188
4852,0.470283,0.734375
4853,0.470283,0.765625
4854,0.470283,0.765625
4855,0.470283,0.718750
4856,0.468611,0.804688
4857,0.470283,0.843750
4858,0.470283,0.742188
4859,0.469868,0.757812
4860,0.470283,0.812500
4861,0.470283,0.796875
4862,0.469292,0.734375
4863,0.470283,0.773438
4864,0.470283,0.757812
4865,0.470283,0.804688
4866,0.470283,0.734375
4867,0.470283,0.859375
4868,0.470283,0.820312
4869,0.470283,0.789062
4870,0.470283,0.742188
4871,0.470283,0.781250
4872,0.470283,0.812500
4873,0.470236,0.828125
4874,0.470283,0.781250
4875,0.469361,0.789062
4876,0.470283,0.804688
4877,0.470282,0.867188
4878,0.470283,0.765625
4879,0.467702,0.773438
4880,0.470237,0.843750
4881,0.470186,0.804688
4882,0.468327,0.789062
4883,0.470239,0.875000
4884,0.468279,0.875000
4885,0.469451,0.875000
4886,0.470283,0.820312
4887,0.470283,0.820312
4888,0.470283,0.914062
4889,0.470283,0.804688
4890,0.470283,0.851562
4891,0.470283,0.835938
4892,0.470283,0.804688
4893,0.470283,0.765625
4894,0.470283,0.843750
4895,0.470283,0.867188
4896,0.470283,0.796875
4897,0.470283,0.851562
4898,0.470283,0.835938
4899,0.470283,0.882812
4900,0.470195,0.851562
4901,0.470283,0.851562
4902,0.470283,0.843750
4903,0.470283,0.906250
4904,0.470283,0.882812
4905,0.470283,0.882812
4906,0.470283,0.843750
4907,0.470283,0.882812
4908,0.470283,0.875000
4909,0.470283,0.914062
4910,0.470282,0.898438
4911,0.470245,0.906250
4912,0.470283,0.882812
4913,0.470283,0.843750
4914,0.469979,0.906250
4915,0.469138,0.921875
4916,0.470195,0.851562
4917,0.470237,0.851562
4918,0.470283,0.898438
4919,0.470283,0.867188
4920,0.470283,0.875000
4921,0.470283,0.859375
4922,0.468938,0.882812
4923,0.470283,0.921875
4924,0.470283,0.851562
4925,0.470283,0.828125
4926,0.470283,0.835938
4927,0.470283,0.882812
4928,0.470241,0.914062
4929,0.470283,0.859375
4930,0.470238,0.859375
4931,0.470283,0.875000
4932,0.470244,0.898438
4933,0.470282,0.828125
4934,0.470283,0.898438
4935,0.469781,0.835938
4936,0.470283,0.914062
4937,0.468387,0.851562
4938,0.470283,0.921875
4939,0.469108,0.898438
4940,0.470283,0.843750
4941,0.470283,0.843750
4942,0.470283,0.843750
4943,0.469568,0.882812
4944,0.470283,0.859375
4945,0.470283,0.890625
4946,0.469087,0.882812
4947,0.470283,0.859375
4948,0.468932,0.882812
4949,0.470283,0.867188
4950,0.470283,0.828125
4951,0.470283,0.867188
4952,0.470283,0.804688
4953,0.470283,0.820312
4954,0.470283,0.773438
4955,0.469532,0.851562
4956,0.470172,0.820312
4957,0.470283,0.750000
4958,0.470283,0.820312
4959,0.470283,0.843750
4960,0.470283,0.765625
4961,0.470283,0.828125
4962,0.469599,0.859375
4963,0.467989,0.875000
4964,0.470283,0.859375
4965,0.470283,0.906250
4966,0.470283,0.859375
4967,0.470283,0.828125
4968,0.470283,0.804688
4969,0.469126,0.835938
4970,0.470283,0.812500
4971,0.470283,0.890625
4972,0.470283,0.851562
4973,0.470283,0.820312
4974,0.470283,0.921875
4975,0.470283,0.781250
4976,0.470283,0.835938
4977,0.470283,0.843750
4978,0.470283,0.906250
4979,0.470198,0.882812
4980,0.470283,0.867188
4981,0.470283,0.953125
4982,0.470283,0.882812
4983,0.470283,0.859375
4984,0.470238,0.867188
4985,0.470283,0.945312
4986,0.470283,0.898438
4987,0.470283,0.890625
4988,0.468512,0.945312
4989,0.470283,0.828125
4990,0.470283,0.882812
4991,0.469077,0.875000
4992,0.470283,0.921875
4993,0.470283,0.914062
4994,0.470283,0.921875
4995,0.470283,0.882812
4996,0.470283,0.875000
4997,0.470283,0.906250
4998,0.470283,0.843750
4999,0.470199,0.929688
5000,0.470283,0.875000
5001,0.470283,0.882812
5002,0.470283,0.937500
5003,0.470239,0.882812
5004,0.470283,0.929688
5005,0.470198,0.914062
5006,0.468979,0.867188
5007,0.468549,0.914062
5008,0.470283,0.875000
5009,0.470283,0.906250
5010,0.470283,0.875000
5011,0.470240,0.898438
5012,0.470283,0.898438
5013,0.470283,0.890625
5014,0.470283,0.960938
5015,0.470283,0.937500
5016,0.470202,0.960938
5017,0.470199,0.898438
5018,0.470283,0.953125
5019,0.470275,0.906250
5020,0.470202,0.929688
5021,0.470283,0.890625
5022,0.470283,0.914062
5023,0.470283,0.898438
5024,0.468239,0.960938
5025,0.470283,0.929688
5026,0.469896,0.921875
5027,0.470201,0.921875
5028,0.470282,0.945312
5029,0.470246,0.945312
5030,0.470283,0.921875
5031,0.470283,0.945312
5032,0.470160,0.929688
5033,0.470283,0.929688
5034,0.470165,0.953125
5035,0.470283,0.960938
5036,0.470283,0.960938
5037,0.470316,0.914062
5038,0.470243,0.960938
5039,0.470283,0.929688
5040,0.470283,0.906250
5041,0.470283,0.921875
5042,0.470281,0.945312
5043,0.470283,0.937500
5044,0.470283,0.890625
5045,0.470199,0.898438
5046,0.470283,0.898438
5047,0.470283,0.929688
5048,0.470187,0.945312
5049,0.470283,0.898438
5050,0.470283,0.945312
5051,0.470328,0.929688
5052,0.470241,0.929688
5053,0.470283,0.945312
5054,0.470283,0.898438
5055,0.470283,0.937500
5056,0.469962,0.945312
5057,0.470155,0.882812
5058,0.468669,0.945312
5059,0.470283,0.921875
5060,0.470283,0.953125
5061,0.470283,0.921875
5062,0.470283,0.906250
5063,0.470242,0.953125
5064,0.470283,0.914062
5065,0.470283,0.906250
5066,0.470283,0.914062
5067,0.470283,0.937500
5068,0.470283,0.976562
5069,0.470283,0.914062
5070,0.470283,0.937500
5071,0.470283,0.929688
5072,0.470283,0.890625
5073,0.470283,0.953125
5074,0.470282,0.882812
5075,0.470242,0.945312
5076,0.470283,0.937500
5077,0.470283,0.921875
5078,0.470283,0.929688
5079,0.470283,0.914062
5080,0.470283,0.929688
5081,0.470283,0.937500
5082,0.470239,0.960938
5083,0.469912,0.921875
5084,0.470283,0.906250
5085,0.470203,0.945312
5086,0.469592,0.914062
5087,0.470241,0.914062
5088,0.469763,0.906250
5089,0.470283,0.890625
5090,0.470283,0.953125
5091,0.470283,0.867188
5092,0.470230,0.875000
5093,0.470283,0.843750
5094,0.470283,0.898438
5095,0.470283,0.859375
5096,0.470237,0.851562
5097,0.470199,0.898438
5098,0.470199,0.898438
5099,0.470283,0.867188
5100,0.470283,0.898438
5101,0.469181,0.906250
5102,0.469947,0.820312
5103,0.470283,0.851562
5104,0.470283,0.875000
5105,0.470238,0.867188
5106,0.470283,0.867188
5107,0.470283,0.789062
5108,0.470283,0.859375
5109,0.470283,0.828125
5110,0.470283,0.914062
5111,0.468296,0.812500
5112,0.470283,0.828125
5113,0.470283,0.859375
5114,0.470283,0.820312
5115,0.470283,0.859375
5116,0.470283,0.890625
5117,0.470176,0.851562
5118,0.470283,0.820312
5119,0.468287,0.804688
5120,0.470193,0.835938
5121,0.470283,0.835938
5122,0.470283,0.851562
5123,0.470283,0.843750
5124,0.470283,0.828125
5125,0.470283,0.835938
5126,0.470191,0.843750
5127,0.470283,0.867188
5128,0.470283,0.781250
5129,0.469897,0.796875
5130,0.470283,0.843750
5131,0.470283,0.882812
5132,0.470283,0.867188
5133,0.470193,0.867188
5134,0.470283,0.812500
5135,0.470283,0.875000
5136,0.470283,0.851562
5137,0.470238,0.859375
5138,0.470283,0.882812
5139,0.470283,0.867188
5140,0.470283,0.882812
5141,0.470283,0.851562
5142,0.470283,0.835938
5143,0.470283,0.867188
5144,0.468461,0.851562
5145,0.470283,0.843750
5146,0.470241,0.828125
5147,0.470283,0.812500
5148,0.469118,0.906250
5149,0.470283,0.843750
5150,0.470283,0.898438
5151,0.470283,0.867188
5152,0.470283,0.921875
5153,0.470198,0.921875
5154,0.470283,0.921875
5155,0.470283,0.890625
5156,0.467949,0.882812
5157,0.470283,0.945312
5158,0.470199,0.929688
5159,0.470283,0.867188
5160,0.470200,0.937500
5161,0.470196,0.898438
5162,0.470195,0.882812
5163,0.470201,0.921875
5164,0.470276,0.875000
5165,0.470198,0.882812
5166,0.470283,0.859375
5167,0.470237,0.843750
5168,0.470283,0.921875
5169,0.470283,0.851562
5170,0.470283,0.937500
5171,0.470283,0.945312
5172,0.470204,0.953125
5173,0.470245,0.921875
5174,0.470283,0.914062
5175,0.470283,0.914062
5176,0.470283,0.914062
5177,0.470239,0.882812
5178,0.470283,0.914062
5179,0.470283,0.921875
5180,0.470283,0.890625
5181,0.470283,0.906250
5182,0.470283,0.859375
5183,0.470240,0.906250
5184,0.470283,0.859375
5185,0.470283,0.867188
5186,0.470283,0.898438
5187,0.470283,0.953125
5188,0.470283,0.906250
5189,0.470283,0.828125
5190,0.470283,0.882812
5191,0.470283,0.875000
5192,0.470275,0.890625
5193,0.470283,0.906250
5194,0.470283,0.906250
5195,0.470283,0.929688
5196,0.469973,0.890625
5197,0.470283,0.937500
5198,0.469842,0.921875
5199,0.470283,0.898438
5200,0.469901,0.898438
5201,0.470283,0.882812
5202,0.470242,0.835938
5203,0.470283,0.851562
5204,0.470283,0.898438
5205,0.470183,0.906250
5206,0.470283,0.890625
5207,0.468788,0.898438
5208,0.470283,0.828125
5209,0.470283,0.843750
5210,0.470283,0.765625
5211,0.470283,0.726562
5212,0.469911,0.742188
5213,0.470231,0.742188
5214,0.470283,0.742188
5215,0.470283,0.718750
5216,0.470283,0.679688
5217,0.468730,0.679688
5218,0.470283,0.632812
5219,0.470283,0.539062
5220,0.469759,0.578125
5221,0.468369,0.507812
5222,0.470283,0.515625
5223,0.470283,0.437500
5224,0.470283,0.406250
5225,0.470283,0.453125
5226,0.470283,0.476562
5227,0.470283,0.453125
5228,0.470283,0.460938
5229,0.470283,0.406250
5230,0.470283,0.390625
5231,0.470283,0.414062
5232,0.470283,0.453125
5233,0.470283,0.406250
5234,0.470283,0.468750
5235,0.468353,0.546875
5236,0.470283,0.515625
5237,0.470283,0.476562
5238,0.470117,0.468750
5239,0.470283,0.445312
5240,0.470283,0.554688
5241,0.470283,0.523438
5242,0.470283,0.468750
5243,0.467954,0.453125
5244,0.470283,0.460938
5245,0.470283,0.437500
5246,0.470283,0.398438
5247,0.470283,0.375000
5248,0.470283,0.398438
5249,0.470283,0.390625
5250,0.470283,0.421875
5251,0.470283,0.468750
5252,0.470283,0.500000
5253,0.470283,0.507812
5254,0.470283,0.453125
5255,0.470283,0.468750
5256,0.470283,0.421875
5257,0.470283,0.515625
5258,0.470283,0.539062
5259,0.470283,0.664062
5260,0.470283,0.585938
5261,0.470283,0.507812
5262,0.470283,0.546875
5263,0.470283,0.640625
5264,0.470283,0.625000
5265,0.466924,0.585938
5266,0.469306,0.734375
5267,0.470283,0.679688
5268,0.470283,0.664062
5269,0.470283,0.625000
5270,0.470283,0.750000
5271,0.470283,0.742188
5272,0.470283,0.773438
5273,0.470274,0.773438
5274,0.470283,0.820312
5275,0.470283,0.804688
5276,0.470185,0.796875
5277,0.470283,0.890625
5278,0.470283,0.804688
5279,0.467914,0.851562
5280,0.467213,0.859375
5281,0.470189,0.828125
5282,0.470283,0.828125
5283,0.470283,0.820312
5284,0.470283,0.828125
5285,0.470195,0.851562
5286,0.470283,0.890625
5287,0.470283,0.921875
5288,0.470200,0.890625
5289,0.470283,0.882812
5290,0.468618,0.867188
5291,0.470283,0.898438
5292,0.470198,0.914062
5293,0.470197,0.875000
5294,0.470283,0.875000
5295,0.470283,0.906250
5296,0.470283,0.890625
5297,0.470201,0.914062
5298,0.469822,0.882812
5299,0.470106,0.867188
5300,0.470283,0.890625
5301,0.470283,0.906250
5302,0.470240,0.898438
5303,0.470012,0.898438
5304,0.470239,0.875000
5305,0.470200,0.906250
5306,0.470283,0.828125
5307,0.470283,0.906250
5308,0.470283,0.890625
5309,0.470283,0.875000
5310,0.470283,0.921875
5311,0.470283,0.851562
5312,0.470283,0.875000
5313,0.470283,0.867188
5314,0.470283,0.890625
5315,0.470283,0.882812
5316,0.468055,0.898438
5317,0.470283,0.937500
5318,0.470283,0.937500
5319,0.470283,0.890625
5320,0.470283,0.835938
5321,0.469852,0.828125
5322,0.470283,0.875000
5323,0.470192,0.859375
5324,0.470238,0.882812
5325,0.470283,0.843750
5326,0.470282,0.867188
5327,0.470283,0.921875
5328,0.470283,0.851562
5329,0.470193,0.867188
5330,0.470283,0.929688
5331,0.470283,0.875000
5332,0.470283,0.945312
5333,0.470275,0.867188
5334,0.470283,0.906250
5335,0.470283,0.898438
5336,0.470283,0.898438
5337,0.470283,0.921875
5338,0.470283,0.937500
5339,0.470244,0.890625
5340,0.470283,0.867188
5341,0.470283,0.898438
5342,0.470283,0.945312
5343,0.470283,0.890625
5344,0.470283,0.968750
5345,0.470060,0.937500
5346,0.470199,0.929688
5347,0.470283,0.906250
5348,0.470241,0.929688
5349,0.470152,0.875000
5350,0.470197,0.906250
5351,0.470283,0.937500
5352,0.470283,0.921875
5353,0.470283,0.898438
5354,0.470283,0.937500
5355,0.470282,0.867188
5356,0.470283,0.906250
5357,0.470282,0.921875
5358,0.470283,0.914062
5359,0.470240,0.898438
5360,0.470283,0.882812
5361,0.470283,0.929688
5362,0.470283,0.875000
5363,0.470283,0.929688
5364,0.470196,0.898438
5365,0.469905,0.906250
5366,0.470283,0.921875
5367,0.470283,0.914062
5368,0.470283,0.914062
5369,0.470283,0.906250
5370,0.469940,0.882812
5371,0.470283,0.875000
5372,0.470283,0.867188
5373,0.470283,0.875000
5374,0.470283,0.875000
5375,0.470283,0.929688
5376,0.470282,0.789062
5377,0.468425,0.929688
5378,0.470283,0.921875
5379,0.470283,0.898438
5380,0.470240,0.906250
5381,0.470283,0.859375
5382,0.470283,0.875000
5383,0.470240,0.898438
5384,0.470283,0.875000
5385,0.470239,0.875000
5386,0.470283,0.859375
5387,0.470283,0.875000
5388,0.470283,0.851562
5389,0.470191,0.851562
5390,0.470283,0.867188
5391,0.469150,0.882812
5392,0.470188,0.820312
5393,0.469890,0.875000
5394,0.470283,0.835938
5395,0.470283,0.851562
5396,0.470283,0.867188
5397,0.470238,0.859375
5398,0.470283,0.843750
5399,0.470193,0.835938
5400,0.470283,0.828125
5401,0.470283,0.812500
5402,0.470283,0.914062
5403,0.470283,0.820312
5404,0.470283,0.820312
5405,0.468434,0.890625
5406,0.470283,0.875000
5407,0.468958,0.796875
5408,0.470283,0.804688
5409,0.470187,0.812500
5410,0.470048,0.789062
5411,0.470282,0.765625
5412,0.470283,0.789062
5413,0.470283,0.773438
5414,0.470283,0.820312
5415,0.470283,0.773438
5416,0.470283,0.781250
5417,0.469870,0.734375
5418,0.470283,0.726562
5419,0.469712,0.781250
5420,0.470230,0.734375
5421,0.470283,0.781250
5422,0.470283,0.773438
5423,0.469101,0.796875
5424,0.470229,0.726562
5425,0.470283,0.812500
5426,0.470282,0.726562
5427,0.470283,0.710938
5428,0.470283,0.710938
5429,0.470282,0.757812
5430,0.470283,0.703125
5431,0.470283,0.687500
5432,0.470283,0.757812
5433,0.470283,0.726562
5434,0.470283,0.789062
5435,0.470229,0.726562
5436,0.470283,0.812500
5437,0.470283,0.750000
5438,0.470283,0.781250
5439,0.470283,0.789062
5440,0.470283,0.773438
5441,0.469348,0.820312
5442,0.470283,0.828125
5443,0.470283,0.820312
5444,0.470283,0.812500
5445,0.470283,0.789062
5446,0.470283,0.804688
5447,0.470203,0.828125
