step,mean_reward,valid_rate,triazole_rate
5182,0.977315,1.000000,1.000000
5183,0.977315,0.992188,0.992188
5184,0.977315,0.992188,0.992188
5185,0.977315,1.000000,1.000000
5186,0.977315,1.000000,1.000000
5187,0.977322,1.000000,1.000000
5188,0.977315,1.000000,1.000000
5189,0.977315,1.000000,1.000000
5190,0.977315,1.000000,1.000000
5191,0.977315,1.000000,1.000000
5192,0.977315,0.992188,0.992188
5193,0.977315,1.000000,1.000000
5194,0.977315,1.000000,1.000000
5195,0.977301,1.000000,1.000000
5196,0.977331,1.000000,1.000000
5197,0.977315,1.000000,1.000000
5198,0.977315,0.968750,0.968750
5199,0.977315,1.000000,1.000000
5200,0.977285,1.000000,1.000000
5201,0.977210,1.000000,1.000000
5202,0.977210,0.992188,0.992188
5203,0.977210,1.000000,1.000000
5204,0.977210,1.000000,1.000000
5205,0.977209,0.992188,1.000000
5206,0.977210,1.000000,1.000000
5207,0.977130,1.000000,1.000000
5208,0.977210,1.000000,1.000000
5209,0.977209,1.000000,1.000000
5210,0.977209,1.000000,1.000000
5211,0.977209,1.000000,1.000000
5212,0.977185,1.000000,1.000000
5213,0.977209,1.000000,1.000000
5214,0.977209,0.992188,0.992188
5215,0.977209,1.000000,1.000000
5216,0.977225,1.000000,1.000000
5217,0.977192,1.000000,1.000000
5218,0.977209,0.992188,0.992188
5219,0.977209,1.000000,1.000000
5220,0.977209,1.000000,1.000000
5221,0.977209,1.000000,1.000000
5222,0.977209,1.000000,1.000000
5223,0.977209,0.992188,0.992188
5224,0.977209,0.992188,0.992188
5225,0.977209,1.000000,1.000000
5226,0.977178,1.000000,1.000000
5227,0.977209,0.992188,0.992188
5228,0.977209,1.000000,1.000000
5229,0.977209,0.984375,0.992188
5230,0.977209,1.000000,1.000000
5231,0.977209,1.000000,1.000000
5232,0.977194,0.992188,0.992188
5233,0.977209,0.992188,0.992188
5234,0.977209,0.992188,1.000000
5235,0.977209,1.000000,1.000000
5236,0.977209,1.000000,1.000000
5237,0.977209,1.000000,1.000000
5238,0.977208,1.000000,1.000000
5239,0.977008,1.000000,1.000000
5240,0.977208,1.000000,1.000000
5241,0.977208,1.000000,1.000000
5242,0.969568,1.000000,1.000000
5243,0.977176,0.992188,0.992188
5244,0.977205,0.992188,0.992188
5245,0.977203,0.992188,0.992188
5246,0.977140,0.992188,0.992188
5247,0.977201,0.992188,0.992188
5248,0.977069,1.000000,1.000000
5249,0.977199,1.000000,1.000000
5250,0.977198,1.000000,1.000000
5251,0.977122,1.000000,1.000000
5252,0.977121,1.000000,1.000000
5253,0.977121,0.992188,0.992188
5254,0.977120,0.992188,0.992188
5255,0.977120,0.992188,1.000000
5256,0.961609,0.984375,0.984375
5257,0.977079,0.984375,0.984375
5258,0.977111,0.992188,0.992188
5259,0.977107,1.000000,1.000000
5260,0.977104,0.992188,0.992188
5261,0.976937,1.000000,1.000000
5262,0.977098,1.000000,1.000000
5263,0.977096,1.000000,1.000000
5264,0.977093,0.992188,0.992188
5265,0.977091,0.992188,0.992188
5266,0.977090,0.992188,1.000000
5267,0.977088,1.000000,1.000000
5268,0.977016,1.000000,1.000000
5269,0.977085,1.000000,1.000000
5270,0.977084,1.000000,1.000000
5271,0.977083,0.992188,0.992188
5272,0.977082,1.000000,1.000000
5273,0.977081,1.000000,1.000000
5274,0.977081,0.992188,0.992188
5275,0.977080,1.000000,1.000000
5276,0.977079,1.000000,1.000000
5277,0.977079,0.992188,0.992188
5278,0.977016,0.992188,0.992188
5279,0.977078,0.976562,0.984375
5280,0.977077,0.992188,0.992188
5281,0.977193,1.000000,1.000000
5282,0.977077,1.000000,1.000000
5283,0.977076,1.000000,1.000000
5284,0.977076,1.000000,1.000000
5285,0.977076,1.000000,1.000000
5286,0.977076,1.000000,1.000000
5287,0.977075,1.000000,1.000000
5288,0.977075,1.000000,1.000000
5289,0.977075,1.000000,1.000000
5290,0.977075,1.000000,1.000000
5291,0.977075,1.000000,1.000000
5292,0.977091,1.000000,1.000000
5293,0.977075,0.984375,0.984375
5294,0.977074,0.992188,0.992188
5295,0.977043,1.000000,1.000000
5296,0.977074,0.992188,0.992188
5297,0.977074,1.000000,1.000000
5298,0.977074,1.000000,1.000000
5299,0.977074,1.000000,1.000000
5300,0.977074,1.000000,1.000000
5301,0.976999,1.000000,1.000000
5302,0.977014,0.992188,0.992188
5303,0.976999,0.992188,0.992188
5304,0.976999,1.000000,1.000000
5305,0.976999,0.992188,0.992188
5306,0.976966,0.984375,0.984375
5307,0.976999,1.000000,1.000000
5308,0.976999,1.000000,1.000000
5309,0.976968,1.000000,1.000000
5310,0.976948,0.976562,0.984375
5311,0.976998,1.000000,1.000000
5312,0.976998,1.000000,1.000000
5313,0.976968,1.000000,1.000000
5314,0.969240,0.984375,0.984375
5315,0.977001,0.992188,1.000000
5316,0.977003,1.000000,1.000000
5317,0.977006,0.984375,0.984375
5318,0.977008,0.992188,0.992188
5319,0.977009,1.000000,1.000000
5320,0.977011,1.000000,1.000000
5321,0.977012,0.992188,1.000000
5322,0.976942,0.992188,0.992188
5323,0.976983,0.992188,1.000000
5324,0.977016,1.000000,1.000000
5325,0.977000,1.000000,1.000000
5326,0.977018,0.992188,0.992188
5327,0.977019,1.000000,1.000000
5328,0.977019,1.000000,1.000000
5329,0.977020,1.000000,1.000000
5330,0.977021,1.000000,1.000000
5331,0.977021,1.000000,1.000000
5332,0.977022,1.000000,1.000000
5333,0.976990,1.000000,1.000000
5334,0.977022,1.000000,1.000000
5335,0.977023,1.000000,1.000000
5336,0.977023,0.992188,0.992188
5337,0.977023,0.992188,0.992188
5338,0.977023,0.992188,0.992188
5339,0.977024,1.000000,1.000000
5340,0.977024,0.984375,0.992188
5341,0.977024,0.992188,0.992188
5342,0.977024,0.992188,0.992188
5343,0.977078,1.000000,1.000000
5344,0.977024,0.992188,1.000000
5345,0.976859,1.000000,1.000000
5346,0.977025,0.984375,0.984375
5347,0.977025,0.984375,0.992188
5348,0.969388,1.000000,1.000000
5349,0.977025,1.000000,1.000000
5350,0.977026,1.000000,1.000000
5351,0.976952,0.992188,0.992188
5352,0.976952,1.000000,1.000000
5353,0.976953,0.992188,1.000000
5354,0.976953,1.000000,1.000000
5355,0.976954,1.000000,1.000000
5356,0.976954,0.992188,0.992188
5357,0.976955,0.992188,0.992188
5358,0.976789,1.000000,1.000000
5359,0.976955,1.000000,1.000000
5360,0.977134,1.000000,1.000000
5361,0.976955,1.000000,1.000000
5362,0.976955,1.000000,1.000000
5363,0.976955,1.000000,1.000000
5364,0.976956,1.000000,1.000000
5365,0.976896,1.000000,1.000000
5366,0.976956,1.000000,1.000000
5367,0.976956,1.000000,1.000000
5368,0.976956,1.000000,1.000000
5369,0.976956,0.992188,0.992188
5370,0.976956,1.000000,1.000000
5371,0.976973,0.992188,0.992188
5372,0.976956,0.992188,0.992188
5373,0.976956,0.992188,1.000000
5374,0.976956,0.992188,0.992188
5375,0.976956,1.000000,1.000000
5376,0.976956,0.992188,0.992188
5377,0.976956,0.992188,0.992188
5378,0.976927,1.000000,1.000000
5379,0.976956,0.984375,0.984375
5380,0.976956,1.000000,1.000000
5381,0.976956,0.992188,0.992188
5382,0.976973,1.000000,1.000000
5383,0.976956,0.992188,0.992188
5384,0.976956,1.000000,1.000000
5385,0.976956,1.000000,1.000000
5386,0.976956,1.000000,1.000000
5387,0.976956,0.992188,0.992188
5388,0.976956,1.000000,1.000000
5389,0.976973,0.992188,0.992188
5390,0.976956,0.992188,0.992188
5391,0.976956,1.000000,1.000000
5392,0.976956,0.992188,0.992188
5393,0.976956,1.000000,1.000000
5394,0.976925,0.992188,0.992188
5395,0.976956,1.000000,1.000000
5396,0.976788,0.992188,0.992188
5397,0.976956,0.984375,0.984375
5398,0.976956,1.000000,1.000000
5399,0.976956,1.000000,1.000000
5400,0.976924,1.000000,1.000000
5401,0.976881,1.000000,1.000000
5402,0.976881,1.000000,1.000000
5403,0.976881,1.000000,1.000000
5404,0.976881,1.000000,1.000000
5405,0.976881,1.000000,1.000000
5406,0.976881,1.000000,1.000000
5407,0.976881,0.992188,1.000000
5408,0.976881,1.000000,1.000000
5409,0.976881,1.000000,1.000000
5410,0.976881,1.000000,1.000000
5411,0.976881,1.000000,1.000000
5412,0.976881,1.000000,1.000000
5413,0.976881,1.000000,1.000000
5414,0.976718,1.000000,1.000000
5415,0.976881,1.000000,1.000000
5416,0.976881,1.000000,1.000000
5417,0.976849,1.000000,1.000000
5418,0.976864,1.000000,1.000000
5419,0.976881,1.000000,1.000000
5420,0.976881,1.000000,1.000000
5421,0.976881,1.000000,1.000000
5422,0.976881,0.992188,0.992188
5423,0.976881,0.992188,0.992188
5424,0.969121,0.984375,0.992188
5425,0.976864,0.992188,0.992188
5426,0.976834,1.000000,1.000000
5427,0.976866,1.000000,1.000000
5428,0.976883,0.992188,0.992188
5429,0.976883,0.984375,0.992188
5430,0.976884,1.000000,1.000000
5431,0.976884,1.000000,1.000000
5432,0.976884,0.992188,0.992188
5433,0.976867,1.000000,1.000000
5434,0.976852,0.992188,0.992188
5435,0.976885,1.000000,1.000000
5436,0.976885,1.000000,1.000000
5437,0.976885,1.000000,1.000000
5438,0.976885,1.000000,1.000000
5439,0.976885,0.992188,0.992188
5440,0.976885,1.000000,1.000000
5441,0.976886,1.000000,1.000000
5442,0.976751,1.000000,1.000000
5443,0.976875,0.992188,0.992188
5444,0.976886,0.992188,0.992188
5445,0.976886,1.000000,1.000000
5446,0.976886,1.000000,1.000000
5447,0.976886,0.992188,0.992188
5448,0.976886,1.000000,1.000000
5449,0.976886,1.000000,1.000000
5450,0.976886,1.000000,1.000000
5451,0.976811,0.984375,0.984375
5452,0.976811,1.000000,1.000000
5453,0.976811,1.000000,1.000000
5454,0.976811,1.000000,1.000000
5455,0.976675,0.992188,0.992188
5456,0.976811,1.000000,1.000000
5457,0.976811,1.000000,1.000000
5458,0.976811,1.000000,1.000000
5459,0.976811,0.984375,0.984375
5460,0.976811,0.984375,0.984375
5461,0.976811,1.000000,1.000000
5462,0.976811,1.000000,1.000000
5463,0.976811,0.992188,0.992188
5464,0.976811,1.000000,1.000000
5465,0.976708,1.000000,1.000000
5466,0.976811,1.000000,1.000000
5467,0.976811,1.000000,1.000000
5468,0.976811,1.000000,1.000000
5469,0.976811,1.000000,1.000000
5470,0.976811,1.000000,1.000000
5471,0.976811,1.000000,1.000000
5472,0.976811,1.000000,1.000000
5473,0.976811,1.000000,1.000000
5474,0.976811,1.000000,1.000000
5475,0.976811,1.000000,1.000000
5476,0.976827,0.992188,0.992188
5477,0.976565,0.992188,1.000000
5478,0.968955,0.992188,0.992188
5479,0.976780,1.000000,1.000000
5480,0.976449,1.000000,1.000000
5481,0.976812,1.000000,1.000000
5482,0.976678,1.000000,1.000000
5483,0.976813,0.992188,0.992188
5484,0.976783,1.000000,1.000000
5485,0.976783,0.992188,0.992188
5486,0.976815,0.992188,0.992188
5487,0.976824,1.000000,1.000000
5488,0.976815,1.000000,1.000000
5489,0.976815,1.000000,1.000000
5490,0.976816,0.992188,1.000000
5491,0.976816,1.000000,1.000000
5492,0.976816,0.992188,1.000000
5493,0.976816,1.000000,1.000000
5494,0.976799,1.000000,1.000000
5495,0.976816,1.000000,1.000000
5496,0.976767,0.976562,0.976562
5497,0.976816,1.000000,1.000000
5498,0.976817,1.000000,1.000000
5499,0.976817,1.000000,1.000000
5500,0.976817,1.000000,1.000000
5501,0.976742,0.992188,0.992188
5502,0.976742,0.984375,0.984375
5503,0.976742,1.000000,1.000000
5504,0.976742,0.992188,0.992188
5505,0.976742,1.000000,1.000000
5506,0.976742,0.984375,0.984375
5507,0.976605,0.984375,0.992188
5508,0.976608,1.000000,1.000000
5509,0.976742,1.000000,1.000000
5510,0.976593,1.000000,1.000000
5511,0.976742,1.000000,1.000000
5512,0.976741,0.992188,1.000000
5513,0.976741,1.000000,1.000000
5514,0.976741,0.992188,0.992188
5515,0.976727,0.984375,0.984375
5516,0.976741,1.000000,1.000000
5517,0.976741,1.000000,1.000000
5518,0.976741,0.992188,0.992188
5519,0.976741,1.000000,1.000000
5520,0.976741,1.000000,1.000000
5521,0.976741,1.000000,1.000000
5522,0.976741,1.000000,1.000000
5523,0.976741,0.992188,0.992188
5524,0.976741,0.992188,0.992188
5525,0.976741,1.000000,1.000000
5526,0.976741,1.000000,1.000000
5527,0.976741,0.992188,1.000000
5528,0.976741,1.000000,1.000000
5529,0.976741,1.000000,1.000000
5530,0.976741,1.000000,1.000000
5531,0.976741,1.000000,1.000000
5532,0.976741,1.000000,1.000000
5533,0.976741,0.992188,1.000000
5534,0.976741,0.984375,0.992188
5535,0.976723,0.992188,0.992188
5536,0.976868,1.000000,1.000000
5537,0.976741,1.000000,1.000000
5538,0.976741,1.000000,1.000000
5539,0.976741,1.000000,1.000000
5540,0.976741,1.000000,1.000000
5541,0.976741,0.984375,0.984375
5542,0.976741,1.000000,1.000000
5543,0.976741,1.000000,1.000000
5544,0.976741,0.992188,1.000000
5545,0.976741,1.000000,1.000000
5546,0.976741,1.000000,1.000000
5547,0.976741,1.000000,1.000000
5548,0.976741,1.000000,1.000000
5549,0.976741,0.992188,0.992188
5550,0.976869,1.000000,1.000000
5551,0.976667,1.000000,1.000000
5552,0.976667,1.000000,1.000000
5553,0.976481,1.000000,1.000000
5554,0.976667,1.000000,1.000000
5555,0.976667,0.992188,0.992188
5556,0.976667,1.000000,1.000000
5557,0.976667,1.000000,1.000000
5558,0.976668,1.000000,1.000000
5559,0.976668,0.992188,0.992188
5560,0.976668,0.992188,1.000000
5561,0.976668,1.000000,1.000000
5562,0.976668,1.000000,1.000000
5563,0.976668,0.992188,0.992188
5564,0.976668,0.992188,0.992188
5565,0.976668,1.000000,1.000000
5566,0.976668,1.000000,1.000000
5567,0.976668,0.992188,0.992188
5568,0.976668,0.992188,0.992188
5569,0.976668,0.984375,0.984375
5570,0.976668,1.000000,1.000000
5571,0.976650,0.992188,0.992188
5572,0.976668,1.000000,1.000000
5573,0.976668,1.000000,1.000000
5574,0.976668,1.000000,1.000000
5575,0.976619,0.992188,0.992188
5576,0.976668,1.000000,1.000000
5577,0.976668,1.000000,1.000000
5578,0.976668,1.000000,1.000000
5579,0.976668,1.000000,1.000000
5580,0.976668,0.992188,0.992188
5581,0.976668,0.992188,0.992188
5582,0.976668,1.000000,1.000000
5583,0.976668,0.992188,0.992188
5584,0.976668,0.992188,0.992188
5585,0.976668,1.000000,1.000000
5586,0.976636,1.000000,1.000000
5587,0.976668,0.984375,0.992188
5588,0.976668,1.000000,1.000000
5589,0.976685,1.000000,1.000000
5590,0.976668,1.000000,1.000000
5591,0.976497,0.984375,1.000000
5592,0.976668,1.000000,1.000000
5593,0.976668,1.000000,1.000000
5594,0.976668,1.000000,1.000000
5595,0.976668,0.992188,0.992188
5596,0.976667,1.000000,1.000000
5597,0.976650,0.992188,0.992188
5598,0.976667,1.000000,1.000000
5599,0.976684,1.000000,1.000000
5600,0.976667,0.992188,0.992188
5601,0.976562,1.000000,1.000000
5602,0.976562,0.992188,0.992188
5603,0.976544,1.000000,1.000000
5604,0.976562,1.000000,1.000000
5605,0.976562,0.992188,0.992188
5606,0.976531,1.000000,1.000000
5607,0.976562,1.000000,1.000000
5608,0.976562,1.000000,1.000000
5609,0.976562,0.984375,0.984375
5610,0.976562,1.000000,1.000000
5611,0.976544,1.000000,1.000000
5612,0.976579,1.000000,1.000000
5613,0.976577,1.000000,1.000000
5614,0.976562,0.992188,0.992188
5615,0.976716,1.000000,1.000000
5616,0.976562,0.992188,0.992188
5617,0.976561,1.000000,1.000000
5618,0.976561,0.992188,0.992188
5619,0.976561,0.992188,0.992188
5620,0.976561,0.984375,0.992188
5621,0.976561,1.000000,1.000000
5622,0.976529,1.000000,1.000000
5623,0.976561,1.000000,1.000000
5624,0.976561,1.000000,1.000000
5625,0.976561,1.000000,1.000000
5626,0.976394,0.992188,0.992188
5627,0.976561,1.000000,1.000000
5628,0.976561,1.000000,1.000000
5629,0.976561,1.000000,1.000000
5630,0.976562,1.000000,1.000000
5631,0.976561,1.000000,1.000000
5632,0.976561,0.992188,1.000000
5633,0.976547,1.000000,1.000000
5634,0.976255,0.992188,1.000000
5635,0.976561,1.000000,1.000000
5636,0.976561,1.000000,1.000000
5637,0.976561,0.992188,0.992188
5638,0.976561,1.000000,1.000000
5639,0.976561,0.992188,0.992188
5640,0.976568,1.000000,1.000000
5641,0.976561,1.000000,1.000000
5642,0.976561,1.000000,1.000000
5643,0.976529,0.992188,0.992188
5644,0.976466,0.992188,0.992188
5645,0.976561,0.984375,0.984375
5646,0.976561,0.992188,0.992188
5647,0.976561,0.992188,0.992188
5648,0.976561,1.000000,1.000000
5649,0.976561,0.992188,0.992188
5650,0.976561,1.000000,1.000000
5651,0.976320,1.000000,1.000000
5652,0.976486,1.000000,1.000000
5653,0.976486,1.000000,1.000000
5654,0.976486,1.000000,1.000000
5655,0.976486,1.000000,1.000000
5656,0.976487,0.992188,0.992188
5657,0.976487,1.000000,1.000000
5658,0.976455,0.992188,0.992188
5659,0.976487,1.000000,1.000000
5660,0.976487,1.000000,1.000000
5661,0.976487,1.000000,1.000000
5662,0.976487,1.000000,1.000000
5663,0.976487,0.992188,0.992188
5664,0.976460,1.000000,1.000000
5665,0.976487,1.000000,1.000000
5666,0.976487,1.000000,1.000000
5667,0.976487,1.000000,1.000000
5668,0.976487,1.000000,1.000000
5669,0.976487,1.000000,1.000000
5670,0.976487,1.000000,1.000000
5671,0.976487,1.000000,1.000000
5672,0.976487,0.992188,0.992188
5673,0.976487,1.000000,1.000000
5674,0.976487,1.000000,1.000000
5675,0.976494,1.000000,1.000000
5676,0.976487,0.984375,0.984375
5677,0.976473,0.992188,0.992188
5678,0.976487,1.000000,1.000000
5679,0.976487,1.000000,1.000000
5680,0.976487,1.000000,1.000000
5681,0.976487,0.992188,0.992188
5682,0.976487,0.992188,0.992188
5683,0.976487,0.992188,0.992188
5684,0.976487,1.000000,1.000000
5685,0.976487,0.992188,0.992188
5686,0.976469,1.000000,1.000000
5687,0.976487,1.000000,1.000000
5688,0.976504,1.000000,1.000000
5689,0.976487,1.000000,1.000000
5690,0.976487,1.000000,1.000000
5691,0.976487,1.000000,1.000000
5692,0.976487,1.000000,1.000000
5693,0.976487,1.000000,1.000000
5694,0.976487,1.000000,1.000000
5695,0.976487,1.000000,1.000000
5696,0.976487,1.000000,1.000000
5697,0.976487,0.992188,0.992188
5698,0.976487,1.000000,1.000000
5699,0.976487,1.000000,1.000000
5700,0.976487,1.000000,1.000000
5701,0.976412,1.000000,1.000000
5702,0.976412,0.984375,0.984375
5703,0.976398,1.000000,1.000000
5704,0.976412,0.992188,0.992188
5705,0.976412,1.000000,1.000000
5706,0.976385,0.992188,0.992188
5707,0.976412,0.976562,0.976562
5708,0.976380,0.976562,0.976562
5709,0.976412,0.984375,0.984375
5710,0.976412,0.992188,0.992188
5711,0.976412,0.976562,0.984375
5712,0.976363,1.000000,1.000000
5713,0.976029,0.992188,0.992188
5714,0.976411,0.992188,0.992188
5715,0.976411,0.992188,1.000000
5716,0.976427,1.000000,1.000000
5717,0.976386,1.000000,1.000000
5718,0.976409,1.000000,1.000000
5719,0.976409,1.000000,1.000000
5720,0.976409,1.000000,1.000000
5721,0.976408,0.984375,0.984375
5722,0.976408,1.000000,1.000000
5723,0.976408,0.984375,0.984375
5724,0.976408,1.000000,1.000000
5725,0.976407,1.000000,1.000000
5726,0.976407,1.000000,1.000000
5727,0.976563,0.992188,0.992188
5728,0.976407,0.984375,0.984375
5729,0.976407,0.992188,0.992188
5730,0.976406,1.000000,1.000000
5731,0.976406,0.992188,1.000000
5732,0.976235,1.000000,1.000000
5733,0.976406,1.000000,1.000000
5734,0.976406,0.992188,0.992188
5735,0.976374,1.000000,1.000000
5736,0.976405,1.000000,1.000000
5737,0.976405,1.000000,1.000000
5738,0.976405,1.000000,1.000000
5739,0.976405,0.992188,0.992188
5740,0.976405,1.000000,1.000000
5741,0.976373,1.000000,1.000000
5742,0.976405,0.992188,0.992188
5743,0.976234,1.000000,1.000000
5744,0.976405,1.000000,1.000000
5745,0.976405,1.000000,1.000000
5746,0.976405,1.000000,1.000000
5747,0.976211,0.984375,0.992188
5748,0.976405,1.000000,1.000000
5749,0.976405,1.000000,1.000000
5750,0.976405,1.000000,1.000000
5751,0.976330,1.000000,1.000000
5752,0.976330,0.984375,0.984375
5753,0.976330,1.000000,1.000000
5754,0.976330,1.000000,1.000000
5755,0.976330,0.992188,0.992188
5756,0.976330,1.000000,1.000000
5757,0.968693,1.000000,1.000000
5758,0.976330,1.000000,1.000000
5759,0.976330,0.992188,0.992188
5760,0.976330,1.000000,1.000000
5761,0.976330,0.984375,0.992188
5762,0.976323,1.000000,1.000000
5763,0.976329,1.000000,1.000000
5764,0.976329,0.984375,0.984375
5765,0.976303,1.000000,1.000000
5766,0.976329,1.000000,1.000000
5767,0.976346,1.000000,1.000000
5768,0.976329,1.000000,1.000000
5769,0.976130,0.992188,1.000000
5770,0.976329,1.000000,1.000000
5771,0.976329,1.000000,1.000000
5772,0.976329,1.000000,1.000000
5773,0.976329,1.000000,1.000000
5774,0.976329,0.992188,0.992188
5775,0.976329,1.000000,1.000000
5776,0.976329,0.984375,0.984375
5777,0.976329,0.992188,0.992188
5778,0.976329,0.992188,0.992188
5779,0.976329,0.992188,1.000000
5780,0.976329,1.000000,1.000000
5781,0.976329,1.000000,1.000000
5782,0.976138,0.992188,0.992188
5783,0.976329,1.000000,1.000000
5784,0.976329,1.000000,1.000000
5785,0.976329,1.000000,1.000000
5786,0.976138,0.992188,0.992188
5787,0.976329,0.992188,0.992188
5788,0.976329,1.000000,1.000000
5789,0.976296,0.992188,0.992188
5790,0.976329,1.000000,1.000000
5791,0.976329,1.000000,1.000000
5792,0.976329,1.000000,1.000000
5793,0.976329,0.992188,0.992188
5794,0.976329,1.000000,1.000000
5795,0.976329,0.992188,0.992188
5796,0.976329,1.000000,1.000000
5797,0.976329,0.984375,1.000000
5798,0.976329,1.000000,1.000000
5799,0.976329,1.000000,1.000000
5800,0.976329,0.992188,0.992188
5801,0.976254,1.000000,1.000000
5802,0.976254,1.000000,1.000000
5803,0.976248,0.992188,0.992188
5804,0.976254,1.000000,1.000000
5805,0.976254,0.992188,0.992188
5806,0.976272,0.992188,0.992188
5807,0.976254,1.000000,1.000000
5808,0.976085,0.992188,0.992188
5809,0.976254,0.992188,0.992188
5810,0.976254,0.992188,0.992188
5811,0.976254,1.000000,1.000000
5812,0.976254,1.000000,1.000000
5813,0.976254,0.992188,0.992188
5814,0.976061,1.000000,1.000000
5815,0.976254,0.992188,0.992188
5816,0.976116,0.992188,0.992188
5817,0.976098,1.000000,1.000000
5818,0.976254,1.000000,1.000000
5819,0.976254,1.000000,1.000000
5820,0.976254,0.992188,0.992188
5821,0.976254,1.000000,1.000000
5822,0.976227,1.000000,1.000000
5823,0.976254,1.000000,1.000000
5824,0.976254,0.992188,0.992188
5825,0.976254,1.000000,1.000000
5826,0.976254,0.992188,0.992188
5827,0.976254,0.992188,0.992188
5828,0.976254,1.000000,1.000000
5829,0.976254,1.000000,1.000000
5830,0.976254,1.000000,1.000000
5831,0.976253,1.000000,1.000000
5832,0.976253,1.000000,1.000000
5833,0.976253,1.000000,1.000000
5834,0.976239,1.000000,1.000000
5835,0.976253,0.992188,1.000000
5836,0.976253,1.000000,1.000000
5837,0.976253,0.992188,1.000000
5838,0.976253,0.992188,0.992188
5839,0.976228,0.992188,0.992188
5840,0.976242,1.000000,1.000000
5841,0.976253,1.000000,1.000000
5842,0.976253,1.000000,1.000000
5843,0.976253,1.000000,1.000000
5844,0.976253,0.992188,0.992188
5845,0.976253,1.000000,1.000000
5846,0.976253,1.000000,1.000000
5847,0.976253,1.000000,1.000000
5848,0.976253,1.000000,1.000000
5849,0.976253,0.992188,0.992188
5850,0.976253,0.992188,0.992188
5851,0.976022,0.992188,0.992188
5852,0.976178,1.000000,1.000000
5853,0.976178,0.984375,0.984375
5854,0.976178,0.992188,0.992188
5855,0.976178,1.000000,1.000000
5856,0.976178,0.984375,0.984375
5857,0.976166,0.992188,1.000000
5858,0.976178,1.000000,1.000000
5859,0.976178,0.992188,0.992188
5860,0.976178,1.000000,1.000000
5861,0.976160,1.000000,1.000000
5862,0.976178,0.992188,0.992188
5863,0.976177,1.000000,1.000000
5864,0.976160,1.000000,1.000000
5865,0.976135,1.000000,1.000000
5866,0.976177,0.992188,0.992188
5867,0.976177,1.000000,1.000000
5868,0.976159,1.000000,1.000000
5869,0.976193,0.992188,0.992188
5870,0.976177,0.992188,0.992188
5871,0.976177,1.000000,1.000000
5872,0.976177,1.000000,1.000000
5873,0.976177,1.000000,1.000000
5874,0.976177,0.992188,1.000000
5875,0.976177,0.992188,0.992188
5876,0.976177,1.000000,1.000000
5877,0.976177,1.000000,1.000000
5878,0.976177,0.992188,0.992188
5879,0.976177,0.992188,0.992188
5880,0.976177,1.000000,1.000000
5881,0.976177,1.000000,1.000000
5882,0.976177,1.000000,1.000000
5883,0.976177,1.000000,1.000000
5884,0.976177,1.000000,1.000000
5885,0.976159,0.992188,0.992188
5886,0.976177,1.000000,1.000000
5887,0.976177,1.000000,1.000000
5888,0.976177,1.000000,1.000000
5889,0.976177,1.000000,1.000000
5890,0.976177,0.992188,0.992188
5891,0.976177,0.984375,0.984375
5892,0.976177,1.000000,1.000000
5893,0.976177,1.000000,1.000000
5894,0.976177,0.992188,0.992188
5895,0.976144,0.992188,0.992188
5896,0.976195,0.992188,0.992188
5897,0.976177,1.000000,1.000000
5898,0.976177,1.000000,1.000000
5899,0.976177,0.992188,0.992188
5900,0.976177,1.000000,1.000000
5901,0.975964,1.000000,1.000000
5902,0.976102,1.000000,1.000000
5903,0.976102,1.000000,1.000000
5904,0.976102,1.000000,1.000000
5905,0.976102,1.000000,1.000000
5906,0.976069,1.000000,1.000000
5907,0.976068,1.000000,1.000000
5908,0.975927,0.992188,0.992188
5909,0.976101,0.992188,0.992188
5910,0.976101,1.000000,1.000000
5911,0.976101,1.000000,1.000000
5912,0.976101,1.000000,1.000000
5913,0.975962,1.000000,1.000000
5914,0.976127,1.000000,1.000000
5915,0.976101,1.000000,1.000000
5916,0.976101,1.000000,1.000000
5917,0.976101,0.984375,0.984375
5918,0.976101,1.000000,1.000000
5919,0.976118,0.992188,0.992188
5920,0.976101,1.000000,1.000000
5921,0.976069,1.000000,1.000000
5922,0.976091,1.000000,1.000000
5923,0.976101,0.992188,1.000000
5924,0.976101,1.000000,1.000000
5925,0.976100,1.000000,1.000000
5926,0.976100,1.000000,1.000000
5927,0.976100,0.992188,0.992188
5928,0.976086,1.000000,1.000000
5929,0.976100,0.992188,0.992188
5930,0.976100,1.000000,1.000000
5931,0.976100,0.992188,0.992188
5932,0.976100,1.000000,1.000000
5933,0.976100,1.000000,1.000000
5934,0.968470,1.000000,1.000000
5935,0.976100,1.000000,1.000000
5936,0.975961,1.000000,1.000000
5937,0.976100,1.000000,1.000000
5938,0.976068,1.000000,1.000000
5939,0.976100,1.000000,1.000000
5940,0.976099,1.000000,1.000000
5941,0.976099,1.000000,1.000000
5942,0.976099,1.000000,1.000000
5943,0.976099,0.992188,0.992188
5944,0.976099,1.000000,1.000000
5945,0.976099,0.992188,0.992188
5946,0.975822,1.000000,1.000000
5947,0.976099,1.000000,1.000000
5948,0.976099,0.992188,0.992188
5949,0.976099,1.000000,1.000000
5950,0.976067,1.000000,1.000000
5951,0.976024,1.000000,1.000000
5952,0.976023,0.984375,0.984375
5953,0.976023,1.000000,1.000000
5954,0.976023,1.000000,1.000000
5955,0.976023,1.000000,1.000000
5956,0.976023,0.992188,0.992188
5957,0.975990,0.992188,0.992188
