smiles,aureus_MIC,aureus_logMIC,n,pos,FEAT_COMPACT_0,FEAT_COMPACT_1,FEAT_COMPACT_2,FEAT_COMPACT_3,FEAT_COMPACT_4,FEAT_COMPACT_5,FEAT_COMPACT_6,FEAT_COMPACT_7,FEAT_COMPACT_8,FEAT_COMPACT_9,FEAT_COMPACT_10,FEAT_COMPACT_11,FEAT_COMPACT_12,FEAT_COMPACT_13,FEAT_COMPACT_14,FEAT_COMPACT_15,FEAT_COMPACT_16,FEAT_COMPACT_17,FEAT_COMPACT_18,FEAT_COMPACT_19,FEAT_COMPACT_20,FEAT_COMPACT_21,FEAT_COMPACT_22,FEAT_COMPACT_23,FEAT_COMPACT_24,FEAT_COMPACT_25,FEAT_COMPACT_26,FEAT_COMPACT_27,FEAT_COMPACT_28,FEAT_COMPACT_29,FEAT_COMPACT_30,FEAT_COMPACT_31
ClC1=NC2=CC=C(OC)C=C2C=C1C(NCC3=CN(C4=CC=C(C#N)C=C4)N=N3)=O,6.25,0.7958800173440752,3,3,-8.660888512093937,1.3800974134647954,-11.813252275187526,-5.329663403792387,-4.793944711716916,-0.9009637817225407,10.58132142380234,13.308406066122,8.83604145235153,-9.158550582029852,-24.936365175041356,-9.125987529123046,-5.07268981513257,0.8817248324650427,-13.028071737945025,1.0668113451166206,-6.470256196067131,0.6782668482875006,-4.807395031508126,-2.3384205243057936,2.8654672674251995,-0.24679507319371535,-1.16852476299717,1.4821199033814771,-4.665009393942299,3.746286412868675,2.1718329571204427,-4.183549750196595,-3.1104346065378925,-2.6991991150255714,0.29730683132473934,-3.053621482234929
C1(C2=CN(CC3=CN(C4=CC=CC=C4)N=N3)C5=C2C=CC=C5)=NC6=CC=CC=C6N1,25.0,1.3979400086720375,9,3,-14.156091342446583,-6.0704009241698,-7.215397705610287,-19.673709730975087,-11.76654805724095,-4.798810720878766,29.20181013599548,-23.216839153346324,7.363245978855482,-2.459238562100732,7.421562523216192,1.4271761336834237,0.7289777182670799,1.797709650346726,0.8196964755157702,-2.135568051472425,-5.26691109719914,-0.18603352779962887,-0.8524134397511214,-0.5050727097663987,-3.153793677032757,-4.949593675302104,0.20226132136390318,0.7598455630047352,2.303733002228727,0.13025133960408664,-0.8492799397898814,-0.7176457146863013,0.9193746853316193,-1.619072728345022,-0.1601114054297155,0.2558775285762878
ClC1=CC=CC=C1N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2,6.25,0.7958800173440752,9,3,-12.946041218402968,-6.31774674777352,-8.437503171394416,-21.30196270771824,-10.60585068240056,-5.510608812573318,25.362162422785197,-21.505868069362766,8.903385022332792,-2.8867723740378426,6.095947932135695,-0.6291430459728096,2.118668329191932,5.1015713881803375,3.6068671825538257,-1.8413293060537361,-3.0679514875152183,0.22994918774333564,-2.50539199267826,0.3078077769305663,-3.1828782792567596,-3.6009816310628007,0.4689765052634347,0.39907245552917897,1.1979088064738688,-1.2448899431135003,1.4767659165563374,0.5304477502172412,3.269535977594624,-2.702151543077368,0.21360773149943926,0.31277988703941567
ClC1=CC=C(N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)C=C1,3.125,0.494850021680094,9,3,-13.784815316086958,-5.963438591007174,-7.326808628163986,-20.10898763937746,-11.211093957227526,-5.005439575747497,28.07538363015846,-22.703273820468635,9.01249322703807,-2.494532168896359,7.09275806746489,1.2718057300690795,1.4059468041367136,2.8968734229759074,0.9369479425491081,-2.399490441578459,-4.5865391441317,0.08660244177833809,-1.4956863694265665,-1.0255927779705087,-2.7842808198185733,-4.858639908595718,-0.0368539418849633,0.13350746969583271,2.276637488597321,-0.4616306026884012,-0.28315555686127764,-0.8825893335670754,0.9998072083960767,-2.277987297721498,0.023598571592038462,0.3054565169163959
CC1=CC(N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)=CC=C1,25.0,1.3979400086720375,9,3,-12.881042543252434,-6.369540630604088,-7.335564555552361,-20.386669582175326,-9.698786198478091,-4.815525799100427,28.133138836131565,-22.49338713116364,7.313614758764378,-2.8504818906955918,7.6730437398841405,1.6196581206542855,1.0855903612733326,2.017961185025051,1.8460429248689942,-0.9228236516111357,-5.109774593633356,0.17745851618442102,-1.1083573072108224,-0.16914822086896547,-2.3531600205512433,-4.1579125775218495,0.15782089790387013,0.03887581620712485,2.9657180713825935,0.12809275371051282,-0.6239666108068901,-0.8749567132551184,0.6396778806964646,-1.9500532721642312,0.1839482945319234,0.7399912960031062
CC1=CC=C(N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)C=C1,50.0,1.6989700043360187,9,3,-13.312547108750529,-6.116003737961749,-7.1558853145733154,-19.92272084886395,-10.737988288953291,-5.117590061307612,28.69249223457172,-22.07506520723802,7.47193928203406,-3.0222807215314447,6.9614579256766955,1.5963743067672602,0.8408316235597404,2.0027303989100274,1.4976649024498234,-1.9392947816581159,-5.189544191920207,-0.19222053148836327,-0.6461076584726293,-0.4218040536531002,-2.203678356714538,-4.30808996419931,0.16481500888217127,0.33872898869200135,3.2271507551088003,0.48378933152905806,-0.23626912067913663,-1.0575230895450463,0.7088135199664132,-1.96792375689176,0.6022902907725005,0.3626672205682971
COC1=CC=CC=C1N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2,50.0,1.6989700043360187,9,3,-13.51810882953406,-5.6623048643035485,-8.941025326912444,-21.564594651511655,-10.451476065767247,-4.806285926407557,24.6628949139605,-20.573102265143987,6.49627677050207,-0.7445705287429326,6.160812635908306,1.0185034760475629,0.8873912137670151,2.1940111287369386,2.0137341392385024,0.2311020961962291,-4.966264188432295,0.7234793212071333,-2.6971927052824842,-0.016139499350036675,-2.0913420273035404,-4.801037188163384,-0.6638689801228355,-0.2495096254054439,2.166155843726139,-0.5727303170900147,1.3519833052504442,-1.826028364875478,0.13713325519748484,-1.3316966655275029,0.7177641366742321,-0.09693609362018983
COC1=CC=C(N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)C=C1,12.5,1.0969100130080565,9,3,-14.908638504020828,-4.7414572327555,-9.043293455327383,-19.70719250703438,-12.187029922438958,-5.57487524018772,26.783697170632532,-20.763790961994268,7.666088858154287,-0.9775511912329281,5.8389018477754675,0.5591491336448474,0.09417312946215453,1.5448638199381066,0.4881121700188154,-0.9303209437242435,-6.030933280263811,0.36883067361449445,-0.8381164434216709,-0.3260506396362946,-2.426216396495074,-5.161772656623489,0.030921110628930437,-0.4264796728337591,3.500044702261317,0.37919296800760405,0.7445521628734532,-2.7478263772119145,0.11688617544812388,-2.4921279314415,-0.8939181830847085,-0.3949933141114513
O=[N+](C1=CC=CC=C1N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)[O-],3.125,0.494850021680094,9,3,-9.695072449789015,-8.557162723081031,-9.387915108902638,-20.297797654346677,-8.388106028366517,-5.709649441201241,24.775870317431654,-20.635801594617227,5.628300651766003,0.023022685050166268,6.1203420482181485,1.2853843429621008,-0.12392457863704856,1.1254639227484087,1.8827298824021057,0.31721301792742435,-1.8543777152913659,1.530370792136562,-3.08667131667456,-1.2823556584620242,-0.2054336855042959,-2.09489398199027,-4.127390406443377,-1.4476045242113773,2.8664647070731406,-1.9375038129606048,-3.438453817395282,-0.4258153664363189,0.5735018827023354,0.6822498624592757,0.0622538993221059,-0.41529985974594974
FC(C1=CC(N2N=NC(CN3C=C(C4=NC5=CC=CC=C5N4)C6=C3C=CC=C6)=C2)=CC=C1)(F)F,25.0,1.3979400086720375,9,3,-10.669283287589757,-7.258299057277879,-8.310307589797201,-21.201661903071304,-9.909977425638605,-5.070211240936798,27.385132671623825,-21.154967566583178,7.85196302440824,-2.5815754579990946,6.924219519278297,1.9385942003390952,1.310997874370146,3.3268927834205657,1.0553616933781167,-1.9428146869802763,-3.3643167362789983,1.0481964258380532,-1.1238742714439256,-0.4075984764092072,-1.8551930191147448,-4.0712486032219,-1.1204577951584638,0.09505988305543508,3.1246672114451375,-0.5442216377139292,0.18017112747450828,-0.7740224206902008,0.5816831799087652,-1.5332229618543636,0.5501439730250999,-0.16052182617378835
C1(C2=CN(CC3=CN(CC4=CC=CC=C4)N=N3)C5=C2C=CC=C5)=NC6=CC=CC=C6N1,12.5,1.0969100130080565,1,0,-5.380077981278932,0.04539015759296637,4.625607706165737,-16.556330594892685,-2.4024261837575853,-4.568856225345186,27.548000960886696,-22.083160161427216,7.715844560864544,2.362758758915646,5.530490690843977,0.3676094659545537,1.1610233297618213,2.277827264979103,0.2510413471475599,-2.9855473689197867,-3.439675073823243,-0.39760292483418586,0.6397262790886646,2.3688211904047307,-5.919199965468742,0.30517902731291335,4.59953001706957,-1.670406699493888,3.7401950960666257,-4.277940481279049,-0.17197709605217898,2.263740164605011,2.1119773850437054,0.315321845887491,2.2043061641227015,0.03986637076550489
O=C1C2=CC=CC3=CC=CC(=C32)C(=O)N1CCCN1C=C(CSC(=S)N(N2CCCC2)N2CCCC2)N=N1,63.705,1.804173520046361,1,0,-1.4881104443057935,-5.307000750135036,0.24149387157936109,-6.85179363480545,9.178173677215705,2.704156850166916,15.503568088029635,24.829929722303408,-16.677294619342423,-5.13243281688535,-2.805200502428603,19.284250800150698,18.58367437416765,-2.590994396797692,4.359143201187328,-3.805163907097991,0.1693657265443744,-5.868630930949878,-1.887899723493972,0.8642763375998644,-8.946810193275487,3.670389012151412,6.70838869073897,6.589274979995609,8.318475327389185,-3.9695432925055067,-8.127801694174867,0.46406805585140953,11.766735313646725,-1.4567973908278804,-21.30042575648166,-5.411311523364205
O=C1C2=CC=CC3=CC=CC(=C32)C(=O)N1CCCN1C=C(CSC(=S)N(N2CCCCC2)N2CCCCC2)N=N1,63.707,1.804187154381649,1,0,-1.1781575672090678,-5.4802927378382735,0.34892751681172374,-7.139310619422711,9.362886806966138,2.7056862690701275,15.389991568784282,24.985878808019592,-17.07741346615001,-5.42444396054742,-3.045506661827772,19.734654531998,19.05853570344427,-2.491632384364058,4.491399876813049,-3.7814205490156128,-0.07117164700790386,-5.962318005401596,-2.047485668431763,1.0445170837682207,-9.139984537019416,3.7532046410765716,6.524079592076291,6.320010376444404,8.367756213089677,-4.048072942740564,-8.25147975486882,0.38848226496613486,11.787505553932887,-1.6196701869591978,-21.35228614086156,-5.495648768413796
CN1CCN(N(C(=S)SCC2=CN(CCCN3C(=O)C4=CC=CC5=CC=CC(=C54)C3=O)N=N2)N2CCN(C)CC2)CC1,127.946,2.107026713004899,1,0,-0.6685809943792983,-5.297395175347922,0.5000672220570781,-8.06304771819945,9.85269613847634,3.424392339791106,15.236415058695192,24.895050570489357,-16.448794492287245,-4.908634588203602,-3.404076624277088,18.862441934761232,18.444908911506502,-2.4560156400926654,4.62687433984858,-3.4113704762277512,0.07686264400752608,-4.777411842062763,-1.9468862320263216,0.988145906817871,-8.939468218828829,3.775713351548591,4.962841172731947,6.027933480634216,7.374121784055865,-3.930434448353175,-6.6806273499228945,-1.1818710606958271,11.811458876870999,-1.0032158999994476,-18.857748654826185,-5.172743254064585
CN(C)CCN1C(=O)C2=CC=CC3=C(N4C=C(CSC(=S)N(N5CCCC5)N5CCCC5)N=N4)C=CC(=C23)C1=O,31.9124,1.503959466918731,1,0,-6.321325217406677,-9.597668864489004,-12.207979712992023,-10.672731963022716,6.370720223271592,1.9700760421291423,13.032914378343978,22.15889700651501,-19.286328886901035,-10.274709025680318,-6.462933186203601,23.186548224389135,23.93406270848664,-1.5169973770024545,5.539991176244607,0.39466417579436613,-0.6127747895553539,-4.455462201433994,-0.6064035747675907,-1.3989084346711063,-0.5396432137057331,-1.6719919239504488,-0.33386193109357265,0.7215191731613261,-1.7390683737635453,0.4932382126628911,1.3050293443733465,-1.0356967117820808,-2.904340126251145,-0.7499798944269145,4.459531815212954,0.9921723636855657
CN(C)CCN1C(=O)C2=CC=CC3=C(N4C=C(CSC(=S)N(C5CCCCC5)N5CCCCC5)N=N4)C=CC(=C23)C1=O,16.002,1.2041742660735195,1,0,-5.543595420688695,-11.13963671998001,-12.954027301468848,-12.877806998093522,7.19984390305649,0.3968679118480182,11.50975304822398,19.63713386489455,-19.53735111198516,-10.407428022703238,-6.169981652713397,22.787192844632436,23.135924915806388,-0.9670964573400143,6.10143411359372,1.2308789748873088,-0.19733831844921296,-3.5823413314474934,-0.5215598215190375,-1.1249276535901263,1.1870448737856223,-2.5179696626599126,-0.7060649879197332,-3.454543225654567,-5.666263067790539,0.40783197807465255,5.347748376252683,0.13014005515579508,-9.434143413735901,0.878215400328387,16.483316478693748,4.090961745407959
CN(C)CCN1C(=O)C2=CC=C(N3C=C(CSC(=S)N(C4CCOCC4)N4CCOCC4)N=N3)C3=CC=CC(=C23)C1=O,15.963,1.2031145136443848,1,0,-5.91803315781339,-11.37752905633236,-12.742871307107968,-13.905663154502239,7.287518726901361,1.7399006557920618,10.279346754254606,19.983785313927264,-19.070603218556656,-9.902192947534742,-5.9941262156681585,22.181578099655535,21.751254895529538,-1.0370004540020585,6.190120080740655,1.515911371474241,0.5637710502410088,-3.681546374151868,-0.5356969550743635,-1.4589495665473904,1.8091802602905802,-3.3528729702799414,-2.2251335213724572,-4.594164359585207,-6.494593327741339,0.788497736445049,6.987207292854996,1.3350260253866666,-12.301072967848292,0.9866014762388242,21.86877971288355,4.400781032710384
CN(C)CCN1C(=O)C2=CC=CC3=C(N4C=C(CSC(=S)N(C5CCN(C)CC5)N5CCN(C)CC5)N=N4)C=CC(=C23)C1=O,63.928,1.805691117658475,1,0,-5.0540974788136745,-11.724035304324953,-12.8945062524162,-13.409649905430342,6.9683824856996885,0.5157052625022647,11.410919470339817,19.7749453295051,-19.039977233620828,-9.773691457062581,-6.400773636772963,22.61620868200934,22.635172880719896,-1.1149807253665185,6.428104190376025,1.1296254863720114,0.9848500625816672,-2.7709862836315255,-0.10347304519629856,-0.7388521345641905,1.0833226187719096,-1.7435154122495886,-1.9971943478041108,-4.278395768796269,-5.888473504991979,0.2584938321733852,6.28548112644978,-0.21219288066476005,-8.944959261205163,1.1357810194051734,17.78626662773533,4.502305101210962
S=C1NN=C(C2=CC=CS2)N1C3=CC=C(F)C=C3,4.0,0.6020599913279624,2,2,-5.506764457150087,-16.04971178579924,14.330670638080315,-6.64213860348858,-5.993173713459773,28.946534460791693,-9.807389335493685,-9.543111730551173,-3.2962256025806353,-6.629991735644651,-3.7810101582189013,0.17097580761303766,-4.373214845006487,0.9541047489029465,-2.972067311520405,-4.499443657289564,-8.320119926081473,-2.554729491512549,-0.058045824118094606,0.15485701950334013,-2.4321239845700084,-3.7793362706795435,2.3413440732923636,7.148237800652778,-6.33289149575323,5.306908158511548,-6.28502650180443,-1.4120054956704755,0.5326078653278925,-1.1024574604359725,0.4764079575813394,8.575124884961143
S=C1NN=C(C2=CC=C(Br)S2)N1C3=CC=C(Br)C=C3,3.2,0.505149978319906,2,2,-5.478085980733131,-16.9517221718264,13.946930301566658,-7.145281582404246,-5.6974609278046495,27.49664312804661,-9.911475602690077,-9.942326806866125,-3.4433947549658193,-5.6994270555808075,-4.104738683315773,0.7555315633058916,-3.6914917629012156,1.5439664936956716,-5.802861138461977,-4.136027597670741,-8.255049323671267,-2.9532425907409623,0.0069111637756536825,1.057401934672807,-2.777943877527645,-3.8783928510407315,3.440190208319378,9.146304981427187,-8.854373624514269,7.924177431241135,-9.888303232900945,-3.5079655780106087,-2.1240030460876835,-0.059857253046816536,3.7276821983291097,15.235816556707647
S=C1N(CN2CCOCC2)N=C(C3=CC=CS3)N1C4=CC=C(F)C=C4,3.8,0.5797835966168101,2,2,-2.1555957749043504,-21.42776133452527,9.207627671984488,-20.47712640601598,-0.22694665895313834,35.90363103858094,-16.86309442492084,-7.379194693105758,-6.682767459996194,-4.048127530887759,-3.04117286236992,0.2904163330414597,-6.239056261262612,0.5869002759205412,1.1499238167100563,-8.984331887642622,-6.334245182016365,0.8217167104487825,-1.4948115489913198,-3.6667243820783093,0.7112580916538914,-0.5270536778767372,-1.059875082485834,-2.555091593721279,1.6832196860602067,-1.8529958280048784,0.51952106873252,0.6826068719926011,-0.20196330667369117,-0.27189974571952913,-0.2067442701426099,-3.7413112534472743
S=C1N(CN2CCSCC2)N=C(C3=CC=CS3)N1C4=CC=C(F)C=C4,5.0,0.6989700043360189,2,2,-1.9914052658431391,-22.093014247164348,9.547217630829866,-19.971047653843772,-0.29932461741681604,36.668133151372906,-17.501276479421886,-8.684310453821197,-7.467035443670165,-4.811341216960073,-3.128321007371943,-0.42127709657600343,-6.374517598585345,0.5967113345894016,0.8994456617435823,-9.830542874350405,-6.642647667383344,0.9701820262528631,-1.4400514459279334,-4.066306201450619,0.6864485400220122,-0.14628533610406846,-0.9218692413688043,-2.3833671206865317,2.96459662298926,-1.9748920458100927,-0.07263593772476656,1.1787689181091139,0.18412968602416355,-0.972345622741812,-1.9018907419865871,-4.03759481049947
S=C1N(CN2CCOCC2)N=C(C3=CC=CS3)N1C4=CC=C(F)C=C4Br,2.0,0.3010299956639812,2,2,-1.4484326663456462,-22.608403841637696,7.316642979835014,-23.09166602503548,1.039384941682271,36.37796675957897,-18.65978111813725,-7.774644978651241,-6.891972190512885,-3.2270262204846034,-3.0280477321730923,0.20961218234630954,-5.5107891298810845,0.9709659860067343,1.6736787376881692,-8.956516531877792,-5.511611746612989,2.3845521252433963,-1.7584507074398728,-3.6490342813956644,1.8844593948337114,0.4288844384606521,-0.43561787141936537,-4.645403333901443,3.48810575164156,-3.2718275718140073,1.6330231498089998,0.9542196835376174,-1.4172933539685741,1.4444461752508844,1.5021518352358372,-4.25610912337598
S=C1N(CN2CCSCC2)N=C(C3=CC=CS3)N1C4=CC=C(F)C=C4Br,4.8,0.6812412373755872,2,2,-1.4910317254310177,-23.30973399997732,7.578533925494248,-22.68794182517114,1.1825032495395145,37.07886703454095,-19.143173930995232,-8.971895993227804,-7.460838366715512,-3.8619574371906538,-3.1816461952879718,-0.40597250342682695,-5.833726516925896,1.092159186182684,1.4996246071137775,-9.739914746272085,-5.981121317359654,2.6650907343969528,-1.7294422855537543,-4.153454598263312,1.994861458437065,0.7989988005783029,-0.3650962710068562,-4.394694881426992,4.693198837377677,-3.557285653736131,1.278059068107759,1.4113629415572437,-0.9228135040012959,0.7731494285483425,-0.19350207556650859,-4.716180402329798
S=C1N(CN2CCN(C)CC2)N=C(C3=CC=CS3)N1C4=CC=C(F)C=C4,3.2,0.505149978319906,1,1,-1.8930399183739541,-21.60465516252493,9.626434212443698,-20.003463019490543,-0.28980314597019025,35.70914455573289,-16.31433658264136,-7.1668983166858276,-7.479920834624312,-3.5378624098154234,-2.8457445380314876,0.4673796142561041,-5.6386335007990995,-0.05062468630957549,1.508956057414472,-8.442489650377018,-6.339479473892148,0.6072429629069055,-1.420103863316043,-3.2584805843849596,0.2105520784259965,-0.06866308048278563,-1.2945774897890807,-1.6100926839784782,1.907015461447772,-1.4028369694289422,-0.3681343514759598,-0.08436983674502442,0.841451728649608,-0.743005991461212,-1.3660560654471756,-2.9877291513603454
FC1=CC(Br)=C(N2C(N(CN3CCN(C4=CC=CC=C4OC)CC3)N=C2C5=CC=CS5)=S)C=C1,2.1,0.3222192947339193,1,1,-0.1919482979511909,-20.41670754789446,3.8160259268036545,-23.913882552304432,-0.1395685713936612,31.391489519232707,-19.557087715875653,-5.475486281202174,-6.328386630269414,2.443753311614691,-3.415377045925583,-0.7114680008128051,-6.801210502458251,-2.5743445556768725,4.741054768996727,-6.872880506715591,-3.1389034202728596,3.368969014058332,-2.000631512285127,-2.9081701948123673,2.184837762021405,-0.16401191591081268,-1.7367568034720648,-5.353190092160201,4.976712993806331,-3.2407520604715354,2.656037340307178,-0.6480726755956618,0.5808529868677292,1.988268687576415,0.6058995464541184,-4.0003607212483425
S=C1N(CN2CC3=C(C=CC=C3)CC2)N=C(C4=CC=CS4)N1C5=CC=C(F)C=C5,18.0,1.255272505103306,1,0,-0.2619618421531549,-23.109036432776765,6.083546351941021,-22.0685505387629,1.4868313078099757,31.620582145730033,-15.44563025282791,-5.693038440516738,-6.685557457905211,-2.9773317000960304,-2.3829409078828587,-1.1347405971062499,-5.573069088434115,0.0030969161007419164,2.5877892971157705,-7.565883159886927,-4.021479215255098,0.7835853266652799,-1.7862776168222723,-3.3927686122782386,3.824523961153199,5.231363948829421,-0.3464481686657494,-2.9757020509421004,1.2093190920463563,-2.395277180823648,1.0941100584115475,-0.4436693233945508,0.4379518415297284,-2.5075770411527962,-2.797399722560361,-5.497728031168193
