SMILES,MIC,logMIC,is_active_<25,scaffold
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4.C,12.41519,1.09395337031186,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,25.1199,1.4000179061824103,0,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,25.1118,1.3998778438180506,0,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1C(C)CC2=C1C=CC=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,25.11768,1.3999795232129102,0,O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4,12.5054,1.0970975877110194,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC(C)=C(C)C=C5N=C4,12.51234,1.0973385370359159,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C,25.0458,1.3987349082569829,0,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4SC,13.0355,1.1151276939682038,1,O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21
O=C(N1CCC2=C1C=C([N+]([O-])=O)C=C2)CN(N=N3)C=C3CN4C5=CC=CC=C5N=C4C6=CC=CC=C6,12.467,1.0957619594775003,1,O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccccc21
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=CC=C4F)N=N3)C(C=CC=C5)=C5S2)=C1,12.5,1.0969100130080565,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(O)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,50.0,1.6989700043360187,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,6.25,0.7958800173440752,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(OC)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,25.0,1.3979400086720377,0,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
[H]C1=CC=C2C(N(CC3=CN(CC4=CC=C(F)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1,12.5,1.0969100130080565,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
FC(C1=CC=C2C(N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C(C=CC=C5)=C5S2)=C1)(F)F,12.5,1.0969100130080565,1,c1ccc(Cn2cc(CN3c4ccccc4Sc4ccccc43)nn2)cc1
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=NC=N5)=O)=C6)=C6S2)=C1,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2CC1CN(c2ccccc2)NN1)c1ccncn1
[H]C1=CC=C2C(N(CC3NNN(C4=CC=C(C#N)C=C4)C3)C(C=CC(/C=N/NC(C5=CC=CN=C5)=O)=C6)=C6S2)=C1,12.5,1.0969100130080565,1,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2CC1CN(c2ccccc2)NN1)c1cccnc1
O=C(C1=CC=NC=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2CC1CN(c2ccccc2)NN1)c1ccncc1
O=C(C1=CC=NC=N1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2CC1CN(c2ccccc2)NN1)c1ccncn1
O=C(C1=CC=CN=C1)N/N=C/C2=CC3=C(C=C2)N(CC4NNN(C5=CC=C(C#N)C=C5)C4)C6=CC(C(F)(F)F)=CC=C6S3,50.0,1.6989700043360187,0,O=C(N/N=C/c1ccc2c(c1)Sc1ccccc1N2CC1CN(c2ccccc2)NN1)c1cccnc1
C/C(C1=CN(CC2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)N=N1)=N\NC(N)=[NH2+],4.0,0.6020599913279624,1,c1ccc(Cn2ccnn2)cc1
FC(C=C(N1N=NC(COC2=CC=CC3=C2C=CC=C3)=C1)C=C4)=C4N5CCOCC5,50.0,1.6989700043360187,0,c1ccc2c(OCc3cn(-c4ccc(N5CCOCC5)cc4)nn3)cccc2c1
FC(C=C(N1N=NC(CN2C(CSC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,6.25,0.7958800173440752,1,O=C1CSc2ccccc2N1Cc1cn(-c2ccc(N3CCOCC3)cc2)nn1
FC(C=C(N1N=NC(CN2C(C=CC=C3)=C3SC4=C2C=CC=C4)=C1)C=C5)=C5N6CCOCC6,12.5,1.0969100130080565,1,c1ccc2c(c1)Sc1ccccc1N2Cc1cn(-c2ccc(N3CCOCC3)cc2)nn1
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3S2)=C1)C=C4)=C4N5CCOCC5,50.0,1.6989700043360187,0,c1ccc2sc(SCc3cn(-c4ccc(N5CCOCC5)cc4)nn3)nc2c1
FC(C=C(N1N=NC(CN2C(COC3=C2C=CC(Br)=C3)=O)=C1)C=C4)=C4N5CCOCC5,25.0,1.3979400086720377,0,O=C1COc2ccccc2N1Cc1cn(-c2ccc(N3CCOCC3)cc2)nn1
FC(C=C(N1N=NC(COC2=CC(OC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,50.0,1.6989700043360187,0,O=c1cc(OCc2cn(-c3ccc(N4CCOCC4)cc3)nn2)c2ccccc2o1
FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3O2)=C1)C=C4)=C4N5CCOCC5,25.0,1.3979400086720377,0,c1ccc2oc(SCc3cn(-c4ccc(N5CCOCC5)cc4)nn3)nc2c1
O=C1C=C(OCC2=CN(C3=CC=CC=C3OC)N=N2)C4=C(O1)C=CC=C4,200.0,2.3010299956639813,0,O=c1cc(OCc2cn(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(OCC2=CN(C3=CC=C(F)C=C3)N=N2)C4=C(O1)C=CC=C4,1600.0,3.204119982655925,0,O=c1cc(OCc2cn(-c3ccccc3)nn2)c2ccccc2o1
O=C1C=C(NCC2=CN(C3=CC=CC([N+]([O-])=O)=C3)N=N2)C4=C(O1)C=CC=C4,100.0,2.0,0,O=c1cc(NCc2cn(-c3ccccc3)nn2)c2ccccc2o1
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=CC=C4)=C3,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,50.13,1.7000977046130539,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CCC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3,24.99,1.3977662561264501,1,O=C(Cn1cc(COc2ccc(-c3ccccc3)cc2)nn1)N1CCN(c2ccccc2)CC1
O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3,24.99,1.3977662561264501,1,O=C(Cn1cc(COc2cccc3ccccc23)nn1)N1CCN(c2ccccc2)CC1
FC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
ClC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
BrC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1,50.13,1.7000977046130539,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C(C)C=C4)CC3)=O)N=N2)C=C1,49.99,1.6988831367525903,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1,48.87,1.689042339028172,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1,48.43,1.6851144690465394,0,O=C(Cn1cc(COc2ccc(-c3ccccc3)cc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(C=C1)N2CCN(CC2)C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O,48.04,1.6816029987308685,0,O=C(Cn1cc(COc2cccc3ccccc23)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1,24.85,1.395326393069351,1,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1,48.98,1.6900187807886953,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1,22.3,1.3483048630481607,1,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1)[O-],49.53,1.6948683279824561,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C([N+]([O-])=O)C=C4)CC3)=O)N=N2)C=C1,23.59,1.3727279408855955,1,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1)[O-],45.86,1.66143405039392,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1)[O-],40.53,1.607776603741693,0,O=C(Cn1cc(COc2ccc(-c3ccccc3)cc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O)CC2)C=C1)[O-],43.36,1.6370892735303304,0,O=C(Cn1cc(COc2cccc3ccccc23)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1)[O-],23.38,1.3688445068258213,1,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1)[O-],45.12,1.654369090975286,0,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1)[O-],20.62,1.3142886609474977,1,O=C(Cn1cc(COc2ccccc2)nn1)N1CCN(c2ccccc2)CC1
O=C1C(N=NC2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)=C(O)C(C)=CO1,256.0,2.4082399653118496,0,O=c1occcc1N=Nc1ccc(OCc2cn(-c3ccccc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,32.0,1.505149978319906,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=CC=C4)N=N3)C=C2)C=C(OCO5)C5=C1,64.0,1.806179973983887,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC=C(C=C5)OC,128.0,2.1072099696478683,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0,2.4082399653118496,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C([N+]([O-])=O)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0,2.4082399653118496,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC(Cl)=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0,2.4082399653118496,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(Br)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,256.0,2.4082399653118496,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC(OC)=CC=C5,128.0,2.1072099696478683,0,c1ccc(-n2cc(COc3ccc(/N=N/c4ccc5c(c4)OCO5)cc3)nn2)cc1
CC(N(N=N1)C2=C(C(C(F)(F)F)=CC(Cl)=C2Cl)C)=C1C3=NN(C4=CC=CC=C4)C=C3C([H])=O,23.0,1.3617278360175928,1,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)Cl)=O,25.0,1.3979400086720377,0,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=O,12.0,1.0791812460476249,1,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4Cl)Cl)Cl)=O,10.0,1.0,1,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=O,26.0,1.414973347970818,0,C1=Cc2ccccc2N(n2ccc(-c3cn(-c4ccccc4)nn3)n2)C1
[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)[N+]([O-])=O)=O,25.0,1.3979400086720377,0,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=CC=C4)=C2C)=C(C(C(F)(F)F)=C1)C)[H],15.0,1.1760912590556813,1,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],28.0,1.4471580313422192,0,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=C2C)=C(C(C(F)(F)F)=C1)C)[H],12.0,1.0791812460476249,1,C1=Cc2ccccc2N(n2ccc(-c3cn(-c4ccccc4)nn3)n2)C1
[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=C(C=C4)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],26.0,1.414973347970818,0,c1ccc(-n2cc(-c3ccn(-c4ccccc4)n3)nn2)cc1
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=O,6.25,0.7958800173440752,1,O=C(/C=C/c1ccc(OCc2cn(-c3ccccc3)nn2)cc1)c1ccccc1
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C(Cl)=C4)N=N3)C(OC)=C2)C(O)=C1,100.0,2.0,0,O=C(/C=C/c1ccc(OCc2cn(-c3ccccc3)nn2)cc1)c1ccccc1
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)C(OC)=C2)C(O)=C1,12.5,1.0969100130080565,1,O=C(/C=C/c1ccc(OCc2cn(-c3ccccc3)nn2)cc1)c1ccccc1
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=CC=C4Cl)=O,12.5,1.0969100130080565,1,O=C(/C=C/c1ccc(OCc2cn(-c3ccccc3)nn2)cc1)c1ccccc1
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4)Cl)=O,100.0,2.0,0,O=C(/C=C/c1ccc(OCc2cn(-c3ccccc3)nn2)cc1)c1ccccc1
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=C2)OC)=O,100.0,2.0,0,O=C(/C=C/c1cccc(OCc2cn(-c3ccccc3)nn2)c1)c1ccccc1
COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C(Cl)=C4)F)=C2)OC)=O,100.0,2.0,0,O=C(/C=C/c1cccc(OCc2cn(-c3ccccc3)nn2)c1)c1ccccc1
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)=C2)C(O)=C1,100.0,2.0,0,O=C(/C=C/c1cccc(OCc2cn(-c3ccccc3)nn2)c1)c1ccccc1
COC1=CC(OC)=C(C(O)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=CC=C4Cl)=C2)OC)=O,25.0,1.3979400086720377,0,O=C(/C=C/c1cccc(OCc2cn(-c3ccccc3)nn2)c1)c1ccccc1
COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(O)=C1,100.0,2.0,0,O=C(/C=C/c1cccc(OCc2cn(-c3ccccc3)nn2)c1)c1ccccc1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=CC=C5)NC1=O,49.98,1.6987962517904311,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(Cl)C=CC=C5)NC1=O,91.92,1.9634100156802288,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(Cl)=CC=C5)NC1=O,45.96,1.6623800200162475,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(Cl)C=C5)NC1=O,45.96,1.6623800200162475,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C([N+]([O-])=O)C=CC=C5)NC1=O,90.52,1.956744545282691,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC([N+]([O-])=O)=CC=C5)NC1=O,45.26,1.6557145496187098,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C([N+]([O-])=O)C=C5)NC1=O,22.63,1.3546845539547285,1,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC=C5)NC1=O,97.12,1.9873086737311825,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC(C)=C5)NC1=O,93.8,1.9722028383790644,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C)=C(C)C=C5)NC1=O,46.9,1.6711728427150834,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(F)C=C5)NC1=O,47.68,1.67833624673218,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C(F)(F)F)=CC=C5)NC1=O,85.2,1.9304395947667001,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC(OCC)=O)NC1=O,24.28,1.38524868240322,1,O=C1NC(=O)/C(=C\c2cn(Cc3c[nH]nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(F)C=C(F)C(F)=C5)NC1=O,44.46,1.6479694583629718,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(N1)/C(SC1=O)=C\C2=CN(CC3=CN(C4=C(C=C(C=C4Br)Br)Br)N=N3)C5=CC=CC=C25,31.68,1.500785172917456,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC([N+]([O-])=O)=C5)NC1=O,87.52,1.9421073089893555,0,O=C1NC(=O)/C(=C\c2cn(Cc3cn(-c4ccccc4)nn3)c3ccccc23)S1
S=C1N(CN2CCN(C3=CC=CC=C3)CC2)N=C(C4CCCC4)N1C5=CC=C(Cl)C=C5Cl,250.0,2.3979400086720375,0,S=c1n(CN2CCN(c3ccccc3)CC2)nc(C2CCCC2)n1-c1ccccc1
SC1=NN=C(N1/N=C/C2=CC=CC(O)=C2)C3=NC=CN=C3,50.0,1.6989700043360187,0,C(=N/n1cnnc1-c1cnccn1)\c1ccccc1
NC1=NC(OCC2=CN(C3=NNC4=NC(C(F)(F)F)=CC=C43)N=N2)=CC(C(F)(F)F)=N1,15.6,1.1931245983544616,1,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC)=CC(C(F)(F)F)=N1,250.0,2.3979400086720375,0,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)COC(CC)=O)=CC(C(F)(F)F)=N1,15.6,1.1931245983544616,1,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC=C)=CC(C(F)(F)F)=N1,250.0,2.3979400086720375,0,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC#C)=CC(C(F)(F)F)=N1,250.0,2.3979400086720375,0,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCCCCCCC)=CC(C(F)(F)F)=N1,250.0,2.3979400086720375,0,c1cnc2[nH]nc(-n3cc(COc4ccncn4)nn3)c2c1
